Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39460000000.0,11.91,432.5299987792969,0.0006,156218.0,18.91,-25.76,7.55,32.4,343.9371242335214,467.86011471077,639.800894601005,30.375,0.09411381840681132,1.0,56.392656322516395
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4300000000.0,30.76,146.9550018310547,-0.0036,57292.0,17.38,-170.68,-38.71,28.83,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9630000000.0,21.2,138.11000061035156,-0.006,331021.0,21.22,-231.39,-231.39,-231.39,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5600000000.0,18.03,100.5999984741211,-0.021400000000000002,229596.0,21.01,-121.67,-55.61,-8.61,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.63,47.58000183105469,0.0069,39715.0,17.54,-56.77,19.66,58.78,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.779014078857648
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3090000000.0,16.13,115.92500305175781,-0.0124,59361.0,19.97,-123.82,-14.7,41.15,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7850000000.0,10.81,248.24000549316406,-0.0019,41944.0,20.11,-19.64,38.69,68.54,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25780000000.0,49.26,53.689998626708984,-0.0060999999999999995,584671.0,17.79,-352.2,-191.58,-86.89,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,145870000.0,12.41,29.689599990844727,-0.0286,1041.0,26.46,-371.66,-371.66,-371.66,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1890000000.0,12.37,42.21009826660156,-0.031,125119.0,15.55,-40.51,-34.43,-28.59,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
