Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4350000000.0,31.13,148.4600067138672,-0.0027,27810.0,17.3,-173.45,-40.13,28.1,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,394930000.0,18.49,85.69999694824219,0.020099999999999996,33988.0,21.1,-65.36,9.89,50.99,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35490000000.0,23.11,36.81999969482422,-0.0194,1356572.0,22.19,-122.72,-49.68,0.02,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78480000000.0,42.42,195.92999267578125,-0.0225,339758.0,25.83,-313.57,-153.59,-54.66,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10420000000.0,22.93,149.24000549316406,0.0172,128007.0,21.85,-258.1,-258.1,-258.1,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5850000000.0,18.83,105.11000061035156,-0.005699999999999999,75323.0,21.35,-131.61,-62.59,-13.48,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8220000000.000001,16.39,353.5199890136719,-0.0204,67430.0,35.19,-54.81,20.67,59.3,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,62140000000.0,34.7,348.3949890136719,0.011399999999999999,112200.0,24.46,-183.27,-45.16,25.52,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1910000000.0,12.49,42.849998474121094,0.0038,72073.0,16.05,-42.64,-36.47,-30.53,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,602510000000.0,29.96,315.6000061035156,0.0004,1465473.0,16.84,-172.17,-74.9,-11.73,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
