Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4320000000.0,30.88,147.27499389648438,-0.0034999999999999996,97406.0,17.41,-171.27,-39.01,28.68,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,363340000.0,17.01,79.01000213623047,0.0137,25385.0,19.47,-52.45,16.92,54.81,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31610000000.0,20.59,32.77000045776367,0.0091,3432509.0,20.26,-98.22,-33.21,11.01,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72920000000.0,39.41,182.2100067138672,0.0029,943589.0,24.47,-284.33,-135.66,-43.73,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9710000000.0,21.38,139.34500122070312,0.0017000000000000001,209401.0,21.21,-234.36,-234.36,-234.36,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5600000000.0,18.01,100.44000244140625,-0.006,135693.0,20.81,-121.32,-55.37,-8.43,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.64,47.54999923706055,-0.0036,36144.0,17.87,-56.67,19.71,58.81,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7590000000.0,15.15,327.70001220703125,0.004,112093.0,33.79,-43.5,26.46,62.27,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3100000000.0,16.18,116.05500030517578,0.0003,109204.0,19.85,-124.07,-14.83,41.08,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7740000000.0,10.66,244.66000366210938,-0.0103,59162.0,20.16,-17.91,39.58,69.0,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56050000000.0,31.3,316.30499267578125,-0.015,548390.0,23.62,-157.18,-31.79,32.38,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25590000000.0,48.89,53.18000030517578,-0.0168,896047.0,17.69,-347.91,-188.81,-85.12,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,139030000.0,11.83,27.600000381469727,-0.0478,4634.0,26.43,-338.46,-338.46,-338.46,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1850000000.0,12.09,41.26499938964844,-0.0349,151259.0,15.16,-37.36,-31.42,-25.71,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,576300000000.0,28.65,302.0899963378906,0.0088,3677765.0,15.99,-160.52,-67.41,-6.95,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
