Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,49370000000.0,45.21,232.86,0.0358,2579344.0,15.82
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,420760000.0,19.63,91.2,-0.0192,90221.0,22.05
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35960000000.0,23.3,37.15,0.0366,8694127.0,22.48
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,79180000000.0,42.8,198.0,0.0062,1260007.0,26.38
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4660000000.0,21.19,25.24,0.0344,2062740.0,-7.46
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13530000000.0,6.38,71.21,-0.019299999999999998,479715.0,-2.14
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8310000000.000001,38.55,138.9,0.026600000000000002,496635.0,9.37
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,796180000.0,7.71,13.86,-0.0596,10131182.0,-11.05
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3330000000.0,17.14,93.35,0.0231,643351.0,13.84
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2150000000.0,11.99,46.1,-0.0611,667081.0,19.22
V,Visa Inc,Financial,Credit Services,USA,603860000000.0,30.02,316.82,0.012199999999999999,5721776.0,16.58
