Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,47660000000.0,43.64,224.81,0.0177,1824259.0,15.62
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,429000000.0,20.02,92.99,-0.068,115017.0,22.91
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34690000000.0,22.48,35.84,0.0159,12967226.0,22.28
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1050000000.0,19.27,160.26,0.021,127245.0,24.74
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78690000000.0,42.53,196.78,-0.0089,2792635.0,26.49
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4510000000.0,20.49,24.4,0.0137,2635221.0,-7.59
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4550000000.0,18.57,28.67,-0.0028000000000000004,3934854.0,11.81
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5920000000.0,19.06,106.23,0.044000000000000004,1369192.0,20.9
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8640000000.0,17.23,373.16,-0.02,354904.0,35.84
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13800000000.0,6.5,72.61,0.0086,527112.0,-2.22
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8100000000.0,37.55,135.3,0.0146,448109.0,9.21
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,423620000.0,7.55,11.14,0.0277,280567.0,-2.04
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5590000000.0,24.41,103.78,0.0062,929311.0,13.29
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3260000000.0,16.76,91.24,0.0508,1042326.0,13.27
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12170000000.0,28.71,25.16,0.0088,25617428.0,23.55
V,Visa Inc,Financial,Credit Services,USA,596560000000.0,29.66,312.99,0.018799999999999997,7615911.0,16.37
