Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,373710000.0,17.5,20.260000228881836,0.033,205795.0,20.66,60.91,78.7,88.41,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,2.0632295863466337
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32580000000.0,21.22,33.65999984741211,0.0294,4168774.0,20.59,-103.6,-36.83,8.6,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,73120000000.0,39.52,182.3000030517578,0.0196,1230169.0,24.54,-284.52,-135.78,-43.8,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9890000000.0,21.77,141.36000061035156,0.0159,268804.0,21.88,-239.19,-239.19,-239.19,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.9,48.150001525878906,0.018799999999999997,62650.0,17.58,-58.65,18.7,58.29,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7680000000.0,15.32,330.5150146484375,0.011000000000000001,199527.0,33.85,-44.73,25.83,61.95,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.93,250.42750549316406,0.0206,84755.0,20.24,-20.69,38.15,68.27,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58510000000.0,32.67,329.4150085449219,0.049,703546.0,23.54,-167.84,-37.26,29.58,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25760000000.0,49.22,53.400299072265625,0.0053,1183492.0,17.64,-349.76,-190.0,-85.88,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
V,Visa Inc,Financial,Credit Services,USA,584740000000.0,29.07,306.3299865722656,0.0171,4459095.0,15.88,-164.17,-69.76,-8.45,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
