Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4430000000.0,31.7,151.86000061035156,0.036000000000000004,446487.0,17.19,-179.71,-43.34,26.45,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,369930000.0,17.32,80.31999969482422,-0.0027,108611.0,20.24,-54.98,15.54,54.06,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32640000000.0,21.25,33.880001068115234,-0.0062,11325942.0,20.67,-104.93,-37.73,8.0,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77070000000.0,41.66,192.74000549316406,-0.0079,1732857.0,25.28,-306.54,-149.28,-52.04,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9740000000.0,21.43,139.50999450683594,0.0006,633206.0,21.26,-234.75,-234.75,-234.75,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5420000000.0,17.43,97.16000366210938,0.0032,528673.0,20.31,-114.09,-50.29,-4.89,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.7,47.810001373291016,-0.0189,208662.0,18.05,-57.53,19.27,58.58,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8300000000.000001,16.56,358.6499938964844,-0.010700000000000001,161002.0,35.19,-57.05,19.52,58.71,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7910000000.0,10.89,249.72999572753906,0.0025,241091.0,19.99,-20.35,38.32,68.36,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59280000000.0,33.1,334.3599853515625,0.0075,662215.0,23.81,-171.86,-39.32,28.52,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1960000000.0,12.85,43.86000061035156,-0.0405,750570.0,16.32,-46.0,-39.68,-33.61,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,591070000000.0,29.39,310.1099853515625,0.0097,6399703.0,16.14,-167.43,-71.86,-9.79,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
