Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,47970000000.0,43.92,226.26,0.0042,137897.0,16.17
CLBT,Cellebrite DI Ltd,Technology,Software - Infrastructure,Israel,3380000000.0,45.01,14.11,-0.013500000000000002,101641.0,4.0
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,36220000000.0,22.95,37.42,-0.0027,1184996.0,23.55
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1080000000.0,19.78,164.48,0.034,23856.0,25.39
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77450000000.0,41.86,193.69,-0.0063,53463.0,26.16
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4650000000.0,21.15,25.19,0.0248,151368.0,-7.4
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4890000000.0,20.88,30.83,0.020499999999999997,105072.0,12.83
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,15.12,48.66,-0.0021,1847.0,20.75
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14060000000.0,6.62,73.99,0.0262,35474.0,-2.21
NFLX,Netflix Inc,Communication Services,Entertainment,USA,325250000000.0,30.48,77.04,0.0005,3806182.0,23.68
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,1640000000.0,15.93,28.49,0.0146,53438.0,-5.13
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5840000000.0,25.49,108.36,0.0067,112329.0,14.14
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5540000000.0,13.81,60.28,-0.008100000000000001,29617.0,10.44
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12300000000.0,29.02,25.43,0.0069,1473436.0,23.7
V,Visa Inc,Financial,Credit Services,USA,608230000000.0,30.24,319.11,-0.0012,677644.0,16.71
