Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,368640000.0,17.26,20.010000228881836,0.019,290623.0,20.66,61.39,78.96,88.56,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,2.0632295863466337
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32159999999.999996,20.95,33.38999938964844,0.0161,8384388.0,20.59,-101.97,-35.73,9.33,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72460000000.0,39.17,181.2100067138672,0.0104,2691618.0,24.54,-282.22,-134.37,-42.94,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9800000000.0,21.57,140.4199981689453,0.006500000000000001,502326.0,21.88,-236.93,-236.93,-236.93,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5690000000.0,18.3,102.01000213623047,0.024300000000000002,889721.0,20.71,-124.78,-57.8,-10.13,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.84,48.27000045776367,0.0149,162807.0,17.58,-59.04,18.5,58.18,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7600000000.0,15.15,328.04998779296875,-0.0005,320547.0,33.85,-43.65,26.38,62.23,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7910000000.0,10.89,249.8800048828125,0.0176,145070.0,20.24,-20.43,38.29,68.34,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58350000000.0,32.58,329.1600036621094,0.0462,852499.0,23.54,-167.63,-37.15,29.63,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25600000000.0,48.92,53.209999084472656,-0.0009,2426204.0,17.64,-348.16,-188.97,-85.22,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
V,Visa Inc,Financial,Credit Services,USA,580270000000.0,28.85,304.44000244140625,0.009300000000000001,7654381.0,15.88,-162.54,-68.71,-7.78,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
