Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4360000000.0,31.16,148.3800048828125,-0.0127,11195.0,17.37,-150.94,-27.19,35.25,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,364370000.0,17.03,19.885000228881836,-0.0127,12882.0,31.09,66.23,81.88,90.26,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31540000000.0,20.54,32.7599983215332,-0.0087,554716.0,20.39,-68.27,-11.34,26.59,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67000000000.0,35.44,167.6699981689453,-0.0046,140467.0,23.65,-199.21,-80.2,-8.33,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9710000000.0,21.36,140.38999938964844,-0.0146,23237.0,21.52,-191.2,-191.2,-191.2,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5280000000.0,16.98,93.95999908447266,-0.0297,27701.0,20.46,-76.13,-21.89,15.97,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.65,47.939998626708984,-0.0075,3579.0,17.05,-38.8,30.03,64.52,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7650000000.0,15.26,331.3800048828125,-0.014199999999999999,5501.0,34.14,-27.51,35.72,67.4,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2655850000000.0,22.38,358.1001892089844,-0.0227,6232636.0,22.49,-138.01,-57.17,-3.35,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.91,250.39999389648438,-0.0132,5123.0,20.37,-10.8,43.84,71.41,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16649999999.999998,20.43,139.7949981689453,-0.0285,34833.0,15.91,-241.24,-73.91,11.12,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56690000000.0,31.65,319.8999938964844,-0.011699999999999999,80639.0,23.76,-138.82,-21.05,38.38,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25460000000.0,48.64,52.88999938964844,0.0019,117690.0,17.18,-310.83,-162.69,-67.22,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1860000000.0,12.2,41.869998931884766,-0.0147,11483.0,15.78,-29.65,-23.91,-18.4,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10720000000.0,26.69,161.875,-0.022099999999999998,71883.0,16.23,-103.67,-21.01,28.32,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,567910000000.0,28.24,296.7099914550781,-0.0248,917014.0,15.83,-116.89,-37.05,13.65,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
