Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4330000000.0,30.99,148.43,-0.0248,327181.0,17.23
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,404030000.0,18.92,87.72,-0.011699999999999999,33452.0,22.1
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5870000000.0,18.88,105.22,-0.0151,403659.0,21.49
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14150000000.0,6.67,74.48,-0.0452,325745.0,-1.44
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,21100000000.0,12.03,172.38,-0.0215,1198718.0,11.01
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,681220000.0,6.6,11.86,-0.0366,1226676.0,-12.64
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5890000000.0,25.71,109.3,0.0139,97096.0,12.81
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,63150000000.0,35.26,356.2,-0.018000000000000002,389695.0,25.46
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2049999999.9999998,12.87,43.92,-0.0268,168628.0,17.0
V,Visa Inc,Financial,Credit Services,USA,603880000000.0,30.02,316.83,-0.0115,1984069.0,16.93
