Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,5040000000.0,36.46,171.13,-0.014199999999999999,19193.0,21.28
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,39220000000.0,24.85,40.52,-0.0246,833091.0,25.78
CRVL,Corvel Corp,Financial,Insurance Brokers,USA,3550000000.0,34.11,69.21,-0.020499999999999997,10136.0,16.55
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,76910000000.0,41.57,192.34,-0.008,161690.0,25.85
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,7470000000.0,31.64,39.67,-0.0182,193921.0,-2.68
FUBO,fuboTV Inc,Communication Services,Broadcasting,USA,800660000.0,6.33,2.27,0.0,2553103.0,-13.77
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.91,47.98,-0.0006,11752.0,20.67
NFLX,Netflix Inc,Communication Services,Entertainment,USA,356090000000.0,33.37,84.34,-0.0159,10791829.0,24.72
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,2009999999.9999998,19.58,35.02,-0.0355,66503.0,-2.66
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,450050000.0,8.02,11.84,-0.016200000000000003,42619.0,-2.17
PAYC,Paycom Software Inc,Technology,Software - Application,USA,8130000000.000001,17.97,144.54,-0.019799999999999998,104980.0,16.98
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,7740000000.0,35.65,142.4,-0.0215,27450.0,16.3
PGR,Progressive Corp,Financial,Insurance - Property & Casualty,USA,121520000000.0,11.36,207.23,-0.0037,454670.0,24.57
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59720000000.0,33.9,335.64,-0.0141,95121.0,24.88
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5440000000.0,13.56,59.21,0.0124,161050.0,10.36
V,Visa Inc,Financial,Credit Services,USA,624690000000.0,32.34,326.68,-0.0055000000000000005,1399845.0,16.83
YELP,Yelp Inc,Communication Services,Internet Content & Information,USA,1690000000.0,12.12,27.47,-0.03,125593.0,3.01
