Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4210000000.0,30.13,144.3000030517578,-0.0173,183289.0,17.09,-165.79,-36.2,30.12,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,369860000.0,17.32,80.30500030517578,-0.0213,81647.0,20.8,-54.95,15.56,54.07,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32720000000.0,21.31,33.970001220703125,-0.0444,13774258.0,21.52,-105.48,-38.09,7.75,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77280000000.0,41.77,193.25999450683594,-0.0256,3086109.0,25.68,-307.64,-149.96,-52.45,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9760000000.0,21.48,139.8699951171875,-0.0444,630020.0,21.82,-235.61,-235.61,-235.61,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.11,49.15999984741211,-0.013600000000000001,180187.0,18.96,-61.98,16.99,57.41,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8380000000.000001,16.71,361.8599853515625,0.0034000000000000002,174079.0,35.12,-58.46,18.8,58.34,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7890000000.0,10.86,249.05999755859375,-0.0079,189781.0,20.42,-20.03,38.49,68.44,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59310000000.0,33.11,334.54998779296875,-0.0178,546430.0,24.24,-172.02,-39.4,28.48,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,584190000000.0,29.04,306.5,-0.008,7500664.0,16.58,-164.32,-69.86,-8.51,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
