Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,376090000.0,17.58,20.799999237060547,0.031400000000000004,206179.0,20.13,64.67,81.04,89.81,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31850000000.0,20.74,33.040000915527344,0.0069,4434613.0,20.58,-69.71,-12.29,25.96,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9890000000.0,21.78,141.9550018310547,0.0199,396237.0,21.84,-194.45,-194.45,-194.45,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5600000000.0,18.01,100.8949966430664,0.0084,546014.0,20.7,-89.13,-30.89,9.76,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.61,47.51499938964844,-0.0115,55995.0,17.71,-37.57,30.65,64.83,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7610000000.0,15.17,329.7099914550781,0.0064,233875.0,33.78,-26.87,36.04,67.57,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2748670000000.0,23.16,370.9750061035156,-0.0069,23954127.0,22.98,-146.56,-62.82,-7.07,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7990000000.0,11.0,252.35000610351562,0.0058,113107.0,20.5,-11.67,43.4,71.19,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17050000000.0,20.92,143.41000366210938,0.0022,715860.0,16.14,-250.07,-78.41,8.83,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57040000000.0,31.85,321.6600036621094,-0.0008,450133.0,23.83,-140.14,-21.72,38.04,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25740000000.0,49.19,53.415000915527344,0.0040999999999999995,1309152.0,17.65,-314.91,-165.3,-68.88,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1860000000.0,12.21,41.849998474121094,0.0192,181461.0,15.01,-29.59,-23.85,-18.34,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,580880000000.0,28.88,305.2275085449219,0.0033,3968286.0,15.97,-123.11,-40.99,11.17,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
