Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40810000000.0,12.31,447.61,-0.011699999999999999,292854.0,19.45
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3630000000.0,5.35,76.71,-0.0131,317468.0,6.99
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31500000000.0,20.52,32.71,-0.0086,2527496.0,20.29
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69820000000.0,36.82,174.5,0.002,1216482.0,24.01
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,3890000000.0,17.7,21.08,-0.0038,2013607.0,-8.77
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4540000000.0,18.8,29.03,-0.024700000000000003,2014093.0,11.25
FTNT,Fortinet Inc,Technology,Software - Infrastructure,USA,56810000000.0,31.64,76.77,-0.0482,7751057.0,30.21
HCI,HCI Group Inc,Financial,Insurance - Property & Casualty,USA,1930000000.0,6.56,148.91,-0.0412,105933.0,19.98
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5190000000.0,16.68,92.99,-0.019,208182.0,20.11
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.26,49.62,-0.0077,33155.0,18.03
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8130000000.000001,16.21,350.97,-0.029900000000000003,110711.0,35.16
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14250000000.0,6.99,75.01,-0.006999999999999999,176130.0,-1.75
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2748150000000.0,23.16,370.09,-0.008,18247787.0,22.74
NICE,NICE Ltd ADR,Technology,Software - Application,Israel,5870000000.0,9.96,97.14,-0.0701,552706.0,5.46
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126430000000.0,10.82,37.52,0.0023,8537853.0,5.36
PAYC,Paycom Software Inc,Technology,Software - Application,USA,6070000000.0,13.83,111.87,-0.0258,478470.0,13.35
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5060000000.0,22.11,93.97,-0.0127,443892.0,11.0
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8410000000.0,7.8,35.4,-0.0165,276693.0,6.34
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,2690000000.0,13.83,75.29,-0.0181,687315.0,12.25
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5330000000.0,13.28,57.98,-0.0121,277605.0,9.86
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26150000000.0,49.98,54.37,-0.0255,1027408.0,18.16
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,280150000.0,1.6,5.34,-0.0019,336223.0,4.02
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10800000000.0,26.87,163.76,-0.005,332415.0,15.89
V,Visa Inc,Financial,Credit Services,USA,580070000000.0,28.84,304.33,-0.0128,2640728.0,15.46
