Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,46190000000.0,42.29,217.87,-0.04019999999999999,845035.0,16.06
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34430000000.0,22.31,35.57,-0.024900000000000002,5912032.0,22.45
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1060000000.0,19.44,161.7,-0.0294,81814.0,25.57
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4400000000.0,19.98,23.8,-0.06849999999999999,1556815.0,-7.04
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4610000000.0,19.69,29.07,-0.0333,1027254.0,12.22
FTNT,Fortinet Inc,Technology,Software - Infrastructure,USA,56100000000.0,31.09,75.44,-0.056900000000000006,3104028.0,30.41
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8670000000.0,17.22,372.9,-0.0014000000000000002,108722.0,35.58
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13730000000.0,6.47,72.26,-0.0128,303561.0,-2.06
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,7840000000.0,36.37,131.04,-0.0917,316658.0,9.98
NFLX,Netflix Inc,Communication Services,Entertainment,USA,320380000000.0,30.03,75.88,-0.0355,21995222.0,23.57
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,408600000.0,7.28,10.74,-0.0558,170700.0,-2.05
PAYC,Paycom Software Inc,Technology,Software - Application,USA,6260000000.0,14.26,115.32,0.0053,1093795.0,13.9
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5510000000.0,24.08,102.35,-0.0313,198917.0,13.3
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,63360000000.0,35.37,357.38,-0.026099999999999998,253531.0,26.29
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5530000000.0,13.79,60.22,-0.010700000000000001,139191.0,10.41
V,Visa Inc,Financial,Credit Services,USA,591660000000.0,29.42,310.42,-0.032799999999999996,5137202.0,16.82
