Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,41260000000.0,12.45,453.2200012207031,-0.0012,229038.0,19.66,-12.32,18.48,41.06,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31800000000.0,20.71,33.07500076293945,-0.004699999999999999,1305598.0,20.56,-69.89,-12.41,25.89,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69540000000.0,36.68,174.17999267578125,-0.0045000000000000005,386815.0,24.14,-211.05,-87.33,-12.62,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5380000000.0,17.29,96.44000244140625,-0.0075,146631.0,20.4,-80.78,-25.11,13.75,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.23,49.60499954223633,0.0006,14487.0,17.91,-43.62,27.6,63.29,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2755610000000.0,23.22,371.45001220703125,-0.0086,13110950.0,22.86,-146.88,-63.02,-7.2,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,16739999999.999998,20.55,141.0500030517578,-0.0252,248332.0,16.12,-244.31,-75.47,10.33,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,148790000.0,12.66,27.6924991607666,0.011899999999999999,3245.0,28.28,-339.93,-339.93,-339.93,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,11.0,11.75,6.294755915896488
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10880000000.0,27.06,164.91000366210938,-0.0109,184573.0,16.15,-107.49,-23.28,26.97,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,586590000000.0,29.16,308.7049865722656,-0.0039000000000000003,1591402.0,15.59,-125.65,-42.59,10.15,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
