Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39440000000.0,11.9,432.54,-0.0123,702034.0,19.05
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4320000000.0,30.88,147.89,-0.0141,269377.0,17.55
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,74160000000.0,40.08,185.44,-0.0384,3467352.0,25.23
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4580000000.0,20.82,24.79,-0.0048,1875490.0,-7.27
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9690000000.0,21.33,138.89,-0.009899999999999999,682560.0,21.34
IDT,IDT Corp,Communication Services,Telecom Services,USA,1180000000.0,14.53,47.25,-0.015600000000000001,188437.0,17.73
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8060000000.000001,16.08,348.3,-0.0209,256842.0,34.93
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13890000000.0,6.81,73.07,-0.0059,405847.0,-2.02
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,20250000000.0,12.44,165.39,0.0384,7390011.0,10.22
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8270000000.0,38.36,138.22,-0.0171,522898.0,9.61
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126170000000.0,10.8,37.45,-0.0255,25378505.0,5.54
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5910000000.0,25.81,109.72,-0.0097,562777.0,13.48
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3130000000.0,16.33,117.25,-0.0151,329428.0,20.15
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8680000000.0,8.05,36.54,-0.0212,937764.0,7.11
PRI,Primerica Inc,Financial,Insurance - Life,USA,7870000000.0,10.83,248.46,-0.0166,194505.0,20.31
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58590000000.0,32.71,330.47,-0.0179,566399.0,24.09
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5420000000.0,13.52,59.01,-0.0361,770787.0,9.94
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25940000000.0,49.56,53.91,-0.0346,2628342.0,18.2
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,287500000.0,1.64,5.48,-0.050300000000000004,1340411.0,5.14
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1950000000.0,12.76,43.55,-0.031400000000000004,639670.0,15.92
V,Visa Inc,Financial,Credit Services,USA,569930000000.0,28.34,299.02,-0.030600000000000002,7181609.0,16.19
