Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,47740000000.0,43.72,225.2,0.0194,986496.0,15.62
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,424530000.0,19.81,92.02,-0.07769999999999999,85507.0,22.91
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34910000000.0,22.62,36.06,0.0222,9255386.0,22.28
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1050000000.0,19.19,159.59,0.0167,71373.0,24.74
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78830000000.0,42.6,197.12,-0.0072,612263.0,26.49
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4500000000.0,20.48,24.39,0.0131,1799351.0,-7.59
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4530000000.0,18.49,28.55,-0.0070999999999999995,2882976.0,11.81
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5900000000.0,18.98,105.82,0.04,1010003.0,20.9
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8680000000.0,17.32,375.05,-0.015,246532.0,35.84
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13830000000.0,6.52,72.77,0.0108,465011.0,-2.22
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8109999999.999999,37.59,135.44,0.015700000000000002,294395.0,9.21
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,420960000.0,7.5,11.07,0.0212,181092.0,-2.04
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5610000000.0,24.51,104.2,0.0103,589764.0,13.29
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3260000000.0,16.77,91.34,0.0519,660438.0,13.27
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12350000000.0,29.14,25.54,0.0241,14356862.0,23.55
V,Visa Inc,Financial,Credit Services,USA,596400000000.0,29.65,312.9,0.018500000000000003,5915232.0,16.37
