Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4269999999.9999995,30.58,146.28500366210938,-0.0048,86438.0,17.11,-169.45,-38.08,29.15,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,373730000.0,17.5,81.0,-0.0426,42568.0,21.2,-56.29,14.83,53.67,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34570000000.0,22.51,35.845001220703125,-0.0118,3064245.0,21.78,-116.82,-45.71,2.66,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10110000000.0,22.26,144.73500061035156,-0.004699999999999999,214259.0,21.75,-247.29,-247.29,-247.29,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5500000000.0,17.68,97.68000030517578,-0.0567,412222.0,21.22,-115.24,-51.1,-5.46,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.16,48.93000030517578,-0.0453,136079.0,19.39,-61.22,17.38,57.61,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8380000000.000001,16.72,361.9100036621094,0.0064,61901.0,35.09,-58.48,18.79,58.33,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.92,249.88999938964844,-0.0155,56454.0,20.58,-20.43,38.28,68.34,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60540000000.0,33.8,340.510009765625,-0.0146,257681.0,24.46,-176.86,-41.88,27.2,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,590080000000.0,29.34,308.760009765625,-0.0154,2661606.0,16.78,-166.27,-71.11,-9.31,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
