Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4240000000.0,30.36,145.4,-0.0040999999999999995,77216.0,16.87
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,400450000.0,18.75,86.95,-0.031,36162.0,21.99
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4720000000.0,21.46,25.56,-0.019799999999999998,551214.0,-6.85
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5950000000.0,19.13,106.63,-0.0308,188658.0,21.85
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8660000000.0,17.27,373.99,-0.011899999999999999,31027.0,35.77
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14060000000.0,6.62,73.99,-0.0088,277465.0,-1.87
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,20870000000.0,11.9,170.46,-0.015700000000000002,1211350.0,10.78
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,130380000000.0,11.16,38.7,-0.0095,7220438.0,5.54
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,62200000000.0,34.73,350.84,-0.020099999999999996,236440.0,25.11
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5600000000.0,13.96,60.94,-0.006500000000000001,221805.0,10.34
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1920000000.0,12.56,42.87,-0.0282,136067.0,17.27
V,Visa Inc,Financial,Credit Services,USA,600900000000.0,29.88,315.27,-0.014199999999999999,2057764.0,17.12
