Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39270000000.0,11.85,430.0801086425781,0.0006,70124.0,19.05,-6.58,22.64,44.07,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,381350000.0,17.83,20.719999313354492,-0.0055000000000000005,13923.0,20.73,-105.12,-5.4,45.81,10.101418270197577,19.6576810598305,38.235927012306476,0.8587499999999999,0.8762493321275395,0.75,10.5,11.25,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31760000000.0,20.68,32.86000061035156,0.004,945699.0,20.44,-68.78,-11.68,26.37,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,68379999999.99999,36.17,171.47999572753906,-0.0009,225703.0,23.93,-206.23,-84.42,-10.87,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9870000000.0,21.72,140.6300048828125,0.0046,36173.0,21.72,-191.7,-191.7,-191.7,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5300000000.0,17.04,94.61000061035156,-0.004,30166.0,20.19,-77.35,-22.73,15.38,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.2,49.435001373291016,-0.0002,8250.0,17.9,-43.13,27.84,63.41,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8050000000.000001,16.05,347.9574890136719,0.0052,13643.0,34.55,-33.89,32.5,65.77,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2743320000000.0,23.11,368.81500244140625,-0.0092,3969200.0,22.81,-145.13,-61.87,-6.44,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,17070000000.0,20.95,143.50999450683594,-0.0060999999999999995,49909.0,16.12,-250.31,-78.53,8.76,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59060000000.0,32.98,333.260009765625,-0.0151,145180.0,24.35,-148.8,-26.11,35.81,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25900000000.0,49.49,53.81999969482422,-0.0054,374779.0,17.83,-318.06,-167.31,-70.16,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,143220000.0,12.19,27.84000015258789,-0.0429,1567.0,28.5,-342.27,-342.27,-342.27,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,11.0,11.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1930000000.0,12.64,43.11000061035156,-0.0129,22417.0,18.63,-33.49,-27.58,-21.91,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10710000000.0,26.66,161.74000549316406,-0.0048,120127.0,15.9,-103.5,-20.91,28.38,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,578480000000.0,28.76,303.2449951171875,0.0006,721581.0,15.38,-121.66,-40.07,11.74,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
