Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3740000000.0,3.31,78.39,0.0005,210310.0,6.65
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,376600000.0,17.63,20.44,0.040999999999999995,113054.0,20.66
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32430000000.0,21.12,33.66,0.024399999999999998,1618127.0,20.59
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,73640000000.0,39.8,184.15,0.0268,513110.0,24.54
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4630000000.0,21.07,25.09,0.0279,412471.0,-7.46
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9920000000.0,21.84,142.22,0.0194,99355.0,21.88
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.85,48.29,0.015300000000000001,14944.0,17.58
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7760000000.0,15.48,335.27,0.0215,49311.0,33.85
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14070000000.0,6.9,74.05,0.026099999999999998,256115.0,-2.2
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19910000000.0,12.4,164.93,0.013000000000000001,708895.0,10.4
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8400000000.0,38.98,140.43,0.0226,95951.0,10.03
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,125060000000.0,10.7,37.12,0.016200000000000003,6588232.0,5.19
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8410000000.0,7.8,35.4,0.0048,175787.0,6.66
PRI,Primerica Inc,Financial,Insurance - Life,USA,7990000000.0,11.0,252.21,0.0271,27689.0,20.24
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59120000000.0,33.01,333.51,0.06,342794.0,23.54
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5390000000.0,13.43,58.64,0.0118,70706.0,9.3
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26000000000.0,49.68,54.04,0.0147,632031.0,17.64
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,290650000.0,1.66,5.54,0.022099999999999998,246096.0,4.44
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1830000000.0,12.0,40.93,0.0101,110685.0,14.91
V,Visa Inc,Financial,Credit Services,USA,585390000000.0,29.1,307.13,0.0183,2193335.0,15.88
