Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4390000000.0,31.39,150.36,-0.0226,63146.0,17.92
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3740000000.0,3.31,78.4,0.0172,300992.0,6.48
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,367170000.0,17.19,19.93,-0.004,147795.0,20.28
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31750000000.0,20.68,32.96,-0.0127,3065750.0,20.78
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,71360000000.0,38.57,178.45,-0.015300000000000001,832291.0,24.66
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4480000000.0,20.35,24.24,-0.0316,765373.0,-7.23
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9680000000.0,21.31,138.78,-0.011699999999999999,226970.0,21.96
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5480000000.0,17.64,98.33,-0.0361,196522.0,21.0
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.74,47.95,-0.0066,44422.0,17.76
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7620000000.0,15.2,329.26,0.0037,59169.0,33.84
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13700000000.0,6.72,72.1,-0.0217,224149.0,-1.99
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19590000000.0,12.2,162.26,-0.0129,801768.0,10.51
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,7990000000.0,37.06,133.53,-0.0416,185747.0,10.19
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2765600000000.0,23.3,372.44,-0.0276,23405517.0,23.31
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,124420000000.0,10.65,36.93,0.003,8699019.0,5.28
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5910000000.0,25.81,109.72,-0.0466,229485.0,14.12
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8340000000.0,7.73,35.1,0.0037,225067.0,6.58
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.92,250.51,0.0025,38829.0,20.45
PTC,PTC Inc,Technology,Software - Application,USA,17120000000.000002,21.01,143.83,-0.0362,530644.0,16.64
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3260000000.0,16.8,91.5,-0.06,237082.0,14.71
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57060000000.0,31.86,321.85,-0.0222,306000.0,24.1
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5360000000.0,13.35,58.27,0.0108,115645.0,9.24
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25790000000.0,49.28,53.6,0.0074,1090403.0,17.63
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,285140000.0,1.62,5.43,-0.0172,251155.0,4.65
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1820000000.0,11.91,40.65,0.005600000000000001,149592.0,14.88
V,Visa Inc,Financial,Credit Services,USA,579420000000.0,28.81,303.99,-0.0015,2320770.0,15.99
