Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4269999999.9999995,30.52,146.83999633789062,0.0129,282563.0,16.82,-170.47,-38.6,28.89,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,370900000.0,17.37,80.75,0.0028000000000000004,42180.0,20.5,-55.81,15.09,53.82,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32759999999.999996,21.34,34.119998931884766,0.0012,3769253.0,20.97,-106.39,-38.7,7.35,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77690000000.0,41.99,194.52999877929688,0.0053,1035808.0,25.33,-310.32,-151.6,-53.45,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9720000000.0,21.4,139.52999877929688,-0.004,276851.0,21.71,-234.8,-234.8,-234.8,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5410000000.0,17.39,97.0,0.0288,496433.0,19.98,-113.74,-50.05,-4.72,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.89,48.380001068115234,-0.0147,83027.0,18.76,-59.41,18.31,58.09,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8410000000.0,16.77,363.7300109863281,0.0034000000000000002,69327.0,35.16,-59.28,18.38,58.12,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.91,250.0050048828125,0.0052,69167.0,20.53,-20.49,38.26,68.32,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59160000000.0,33.03,332.4549865722656,-0.0026,598344.0,24.21,-170.31,-38.52,28.93,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,587320000000.0,29.2,308.23748779296875,0.0054,2938618.0,16.42,-165.82,-70.82,-9.12,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
