Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4450000000.0,31.84,152.9600067138672,0.046,90588.0,16.98,-158.69,-31.12,33.26,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,365390000.0,17.08,19.665000915527344,0.010700000000000001,13474.0,30.87,66.6,82.08,90.36,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31350000000.0,20.42,32.650001525878906,0.0034999999999999996,890597.0,20.21,-67.7,-10.96,26.84,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,66720000000.0,35.29,167.39999389648438,0.009899999999999999,332646.0,23.36,-198.73,-79.91,-8.16,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9760000000.0,21.49,140.10000610351562,0.006500000000000001,18022.0,21.33,-190.6,-190.6,-190.6,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5380000000.0,17.3,96.61000061035156,0.0176,32797.0,20.11,-81.09,-25.33,13.6,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.6,47.650001525878906,0.0013,3267.0,16.7,-37.96,30.45,64.73,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7770000000.0,15.5,337.8349914550781,0.0254,25874.0,33.81,-30.0,34.46,66.77,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2679170000000.0,22.57,362.6029968261719,0.0113,5524670.0,21.99,-141.0,-59.14,-4.65,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3140000000.0,16.39,118.47000122070312,0.0073,8726.0,19.92,-110.02,-6.45,45.81,56.4092991626028,111.28977724541305,218.62954205272374,3.805,0.5254193884425031,0.85,10.0,10.0,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7830000000.0,10.78,248.38499450683594,0.004699999999999999,14297.0,20.23,-9.91,44.29,71.64,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16460000000.0,20.21,139.1300048828125,0.0054,95862.0,15.35,-239.62,-73.08,11.55,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58220000000.0,32.5,328.6400146484375,0.0346,145846.0,23.66,-145.35,-24.36,36.7,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
RMD,Resmed Inc,Healthcare,Medical Instruments & Supplies,USA,31910000000.0,21.65,219.82000732421875,-0.0064,52427.0,15.41,-110.32,-4.9,47.21,104.51452878071225,209.5534952022297,416.4276595035821,5.695,0.2878156389061399,0.92,9.0,8.5,13.462384679027338
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25300000000.0,48.34,52.66999816894531,0.0023,206572.0,17.22,-309.12,-161.6,-66.52,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10640000000.0,26.47,161.89999389648438,0.0074,90187.0,15.56,-103.7,-21.03,28.31,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,567020000000.0,28.19,297.9700012207031,0.0067,1394237.0,15.11,-117.81,-37.63,13.28,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
