Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39600000000.0,11.95,434.3399963378906,-0.0054,276964.0,19.14,-7.64,21.88,43.51,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,378580000.0,17.7,20.514999389648438,0.0101,69101.0,20.48,65.16,81.3,89.95,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32009999999.999996,20.85,33.23500061035156,0.0063,3309251.0,20.57,-70.71,-12.95,25.53,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69760000000.0,36.9,174.5,0.0171,1110470.0,23.98,-211.4,-87.54,-12.74,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9820000000.0,21.61,140.32009887695312,-0.0023,331980.0,21.58,-191.06,-191.06,-191.06,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5240000000.0,16.87,92.70999908447266,-0.030899999999999997,344482.0,20.39,-73.78,-20.27,17.08,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.98,48.474998474121094,-0.011000000000000001,28205.0,17.44,-40.35,29.25,64.12,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7990000000.0,15.93,345.2799987792969,-0.0021,118717.0,34.55,-32.86,33.02,66.04,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2759220000000.0,23.25,370.8599853515625,0.006,11970921.0,22.44,-146.49,-62.77,-7.03,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,16989999999.999998,20.85,142.44000244140625,0.0015,242803.0,15.88,-247.7,-77.2,9.44,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60350000000.0,33.69,340.260009765625,-0.0059,303621.0,24.58,-154.02,-28.76,34.46,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25960000000.0,49.61,53.85499954223633,0.0089,1114067.0,17.48,-318.33,-167.48,-70.27,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10680000000.0,26.58,162.36000061035156,-0.0001,492869.0,15.82,-104.28,-21.38,28.1,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,574680000000.0,28.57,301.2900085449219,0.01,2337736.0,15.19,-120.23,-39.17,12.31,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
