Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4400000000.0,31.47,151.02000427246094,-0.017,141665.0,17.89,-155.41,-29.46,34.1,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,369060000.0,17.25,20.06999969482422,-0.0394,122188.0,31.81,65.91,81.71,90.17,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31830000000.0,20.73,33.04499816894531,-0.0011,5109552.0,20.67,-69.73,-12.31,25.95,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9850000000.0,21.68,141.21499633789062,-0.005,436362.0,22.09,-192.91,-192.91,-192.91,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5470000000.0,17.59,97.4000015258789,-0.0276,453338.0,20.86,-82.58,-26.35,12.89,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.84,48.130001068115234,0.0159,78444.0,17.57,-39.35,29.75,64.38,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7740000000.0,15.44,335.1499938964844,0.022000000000000002,130693.0,33.81,-28.96,34.99,67.03,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2717070000000.0,22.89,365.8349914550781,-0.0138,27872543.0,22.92,-143.15,-60.56,-5.58,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,8000000000.0,11.02,253.3000030517578,0.0038,87987.0,20.55,-12.09,43.19,71.08,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17180000000.0,21.09,143.9600067138672,0.0058,805630.0,16.18,-251.41,-79.09,8.48,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57230000000.0,31.95,322.9100036621094,0.002,519198.0,23.83,-141.07,-22.19,37.8,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25410000000.0,48.56,52.845001220703125,-0.0124,1360650.0,17.69,-310.48,-162.47,-67.07,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1900000000.0,12.42,42.165000915527344,0.0124,409144.0,15.28,-30.57,-24.79,-19.24,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,580770000000.0,28.87,305.44500732421875,-0.0007000000000000001,4608038.0,16.01,-123.27,-41.09,11.1,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
