Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,38730000000.0,11.69,427.2099914550781,-0.013000000000000001,224025.0,19.05,-5.87,23.16,44.44,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,378300000.0,17.68,20.69499969482422,-0.013500000000000002,31853.0,20.73,-104.87,-5.28,45.88,10.101418270197577,19.6576810598305,38.235927012306476,0.8587499999999999,0.8762493321275395,0.75,10.5,11.25,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31790000000.0,20.7,33.01499938964844,0.0049,2053526.0,20.44,-69.58,-12.21,26.02,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67910000000.0,35.92,170.14999389648438,-0.0078000000000000005,466733.0,23.93,-203.86,-82.99,-10.01,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9880000000.0,21.74,141.0500030517578,0.005699999999999999,175107.0,21.72,-192.57,-192.57,-192.57,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5320000000.0,17.1,95.74500274658203,-0.0003,124049.0,20.19,-79.47,-24.21,14.37,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.17,49.31999969482422,-0.002,23069.0,17.9,-42.8,28.01,63.5,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8080000000.0,16.11,350.20001220703125,0.009300000000000001,35328.0,34.55,-34.76,32.07,65.55,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2738940000000.0,23.08,369.8546142578125,-0.0108,7115688.0,22.81,-145.82,-62.32,-6.74,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,17070000000.0,20.94,143.35000610351562,-0.0066,138552.0,16.12,-249.92,-78.33,8.86,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58720000000.0,32.79,332.1300048828125,-0.0209,300459.0,24.35,-147.95,-25.68,36.02,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25840000000.0,49.38,53.92499923706055,-0.0077,579059.0,17.83,-318.87,-167.83,-70.49,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,146250000.0,12.44,27.290000915527344,-0.0227,2475.0,28.5,-333.54,-333.54,-333.54,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,11.0,11.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1920000000.0,12.59,43.0,-0.0172,53466.0,18.63,-33.15,-27.26,-21.6,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10630000000.0,26.44,161.2100067138672,-0.0129,278540.0,15.9,-102.83,-20.52,28.61,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,575780000000.0,28.63,303.1400146484375,-0.0040999999999999995,1245649.0,15.38,-121.59,-40.02,11.77,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
