Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4290000000.0,30.72,147.82989501953125,-0.0085,117046.0,17.41,-172.29,-39.54,28.41,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,360830000.0,16.89,78.95999908447266,0.0067,28542.0,19.47,-52.36,16.97,54.84,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31590000000.0,20.57,32.81999969482422,0.0085,3834207.0,20.26,-98.52,-33.42,10.88,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72710000000.0,39.3,181.56500244140625,-0.0001,1069599.0,24.47,-282.97,-134.83,-43.22,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9790000000.0,21.55,140.4499969482422,0.0098,280698.0,21.21,-237.01,-237.01,-237.01,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5580000000.0,17.96,100.5999984741211,-0.0086,159032.0,20.81,-121.67,-55.61,-8.61,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.62,47.65999984741211,-0.005,41795.0,17.87,-57.03,19.53,58.71,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7630000000.0,15.22,330.0400085449219,0.0087,129124.0,33.79,-44.53,25.94,62.0,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3100000000.0,16.2,116.80000305175781,0.0013,118051.0,19.85,-125.51,-15.56,40.71,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7760000000.0,10.68,245.4600067138672,-0.008199999999999999,71428.0,20.16,-18.3,39.38,68.9,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,55970000000.0,31.25,316.114990234375,-0.016399999999999998,581627.0,23.62,-157.03,-31.71,32.42,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25600000000.0,48.92,53.189998626708984,-0.0161,1063812.0,17.69,-347.99,-188.86,-85.15,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,139030000.0,11.83,27.600000381469727,-0.0478,4903.0,26.43,-338.46,-338.46,-338.46,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1850000000.0,12.13,41.345001220703125,-0.0317,183270.0,15.16,-37.63,-31.67,-25.95,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,576740000000.0,28.67,302.79998779296875,0.0096,4110830.0,15.99,-161.13,-67.81,-7.2,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
