Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4940000000.0,35.73,167.68,-0.0341,174314.0,21.28
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,39090000000.0,24.77,40.38,-0.0278,1360266.0,25.78
CRVL,Corvel Corp,Financial,Insurance Brokers,USA,3540000000.0,34.04,69.08,-0.022400000000000003,19284.0,16.55
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,76880000000.0,41.55,192.25,-0.0085,217927.0,25.85
FUBO,fuboTV Inc,Communication Services,Broadcasting,USA,800660000.0,6.33,2.27,0.0,3981075.0,-13.77
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.8,47.62,-0.008100000000000001,16944.0,20.67
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8900000000.0,18.8,382.51,-0.049400000000000006,64220.0,36.6
NFLX,Netflix Inc,Communication Services,Entertainment,USA,356810000000.0,33.44,84.51,-0.0139,14069374.0,24.72
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,2000000000.0,19.43,34.76,-0.042800000000000005,112302.0,-2.66
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,448690000.0,8.0,11.8,-0.0192,58481.0,-2.17
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,7700000000.0,35.43,141.54,-0.0274,51709.0,16.3
PGR,Progressive Corp,Financial,Insurance - Property & Casualty,USA,121760000000.0,11.38,207.64,-0.0017000000000000001,787285.0,24.57
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59900000000.0,34.0,336.7,-0.011000000000000001,147137.0,24.88
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5420000000.0,13.51,58.98,0.0085,284762.0,10.36
V,Visa Inc,Financial,Credit Services,USA,622670000000.0,32.23,325.62,-0.0087,2039599.0,16.83
YELP,Yelp Inc,Communication Services,Internet Content & Information,USA,1680000000.0,12.05,27.31,-0.0356,236713.0,3.01
