Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4280000000.0000005,30.6,146.19000244140625,-0.0044,75701.0,17.11,-169.27,-37.99,29.2,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,373960000.0,17.51,81.63500213623047,-0.0421,39150.0,21.2,-57.52,14.16,53.31,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34760000000.0,22.63,35.93000030517578,-0.0063,2315225.0,21.78,-117.33,-46.06,2.43,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10100000000.0,22.22,144.84500122070312,-0.006500000000000001,187026.0,21.75,-247.55,-247.55,-247.55,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5490000000.0,17.65,98.20500183105469,-0.0584,301053.0,21.22,-116.4,-51.91,-6.02,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.09,49.095001220703125,-0.049400000000000006,121951.0,19.39,-61.76,17.1,57.47,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8350000000.0,16.66,360.6199951171875,0.0029,53957.0,35.09,-57.92,19.08,58.48,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7980000000.0,10.98,251.1699981689453,-0.0096,47613.0,20.58,-21.05,37.97,68.17,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60660000000.0,33.87,341.6099853515625,-0.0126,237253.0,24.46,-177.76,-42.34,26.97,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,591130000000.0,29.39,309.989990234375,-0.013600000000000001,2262564.0,16.78,-167.33,-71.79,-9.74,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
