Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39580000000.0,11.94,434.09,-0.0059,333823.0,19.14
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3710000000.0,5.42,77.82,-0.0665,1328982.0,7.85
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,380200000.0,17.77,20.6,0.0144,86975.0,20.48
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31970000000.0,20.82,33.19,0.005,3975109.0,20.57
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69310000000.0,36.66,173.86,0.0106,1383715.0,23.98
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4230000000.0000005,19.22,22.89,-0.002,1407736.0,-8.04
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9820000000.0,21.6,140.65,-0.0027,400623.0,21.58
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.94,48.59,-0.0137,39590.0,17.44
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7990000000.0,15.94,345.19,-0.0018,156079.0,34.55
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14150000000.0,6.94,74.45,0.013999999999999999,250061.0,-2.03
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,18780000000.0,11.7,155.54,-0.0206,1152719.0,8.92
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8020000000.0,37.17,133.94,-0.0027,258399.0,9.11
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2758620000000.0,23.24,371.5,0.0058,13683237.0,22.44
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,123780000000.0,10.59,36.74,0.0070999999999999995,9060320.0,5.12
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5680000000.0,24.79,105.36,0.0017000000000000001,523771.0,11.81
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8910000000.0,8.27,37.52,-0.012,496331.0,6.83
PTC,PTC Inc,Technology,Software - Application,USA,16980000000.0,20.84,142.71,0.0013,328647.0,15.88
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3190000000.0,16.44,89.5,0.0382,309400.0,12.73
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60310000000.0,33.67,340.2,-0.006500000000000001,354557.0,24.58
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5350000000.0,13.32,58.15,0.0213,401238.0,9.15
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25850000000.0,49.4,53.74,0.004699999999999999,1408277.0,17.48
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,281740000.0,1.6,5.37,0.0019,241391.0,3.93
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10740000000.0,26.73,162.96,0.005600000000000001,573810.0,15.82
V,Visa Inc,Financial,Credit Services,USA,574090000000.0,28.54,301.2,0.009000000000000001,2805102.0,15.19
