Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4390000000.0,31.39,151.29989624023438,-0.0226,63146.0,17.92,-155.88,-29.7,33.98,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,367170000.0,17.19,19.915000915527344,-0.004,147795.0,20.28,66.17,81.85,90.24,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.0632295863466337
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31750000000.0,20.68,32.994998931884766,-0.0127,3065750.0,20.78,-69.48,-12.14,26.07,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,71360000000.0,38.57,178.33999633789062,-0.015300000000000001,832291.0,24.66,-218.26,-91.66,-15.23,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9680000000.0,21.31,138.99000549316406,-0.011699999999999999,226970.0,21.96,-188.3,-188.3,-188.3,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5480000000.0,17.64,98.5999984741211,-0.0361,196522.0,21.0,-84.83,-27.91,11.82,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.74,47.92499923706055,-0.0066,44422.0,17.76,-38.76,30.05,64.53,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7620000000.0,15.2,329.80999755859375,0.0037,59169.0,33.84,-26.91,36.02,67.56,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2765600000000.0,23.3,372.5400085449219,-0.0276,23405517.0,23.31,-147.6,-63.5,-7.52,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.92,250.86000061035156,0.0025,38829.0,20.45,-11.01,43.73,71.36,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17120000000.000002,21.01,143.63999938964844,-0.0362,530644.0,16.64,-250.63,-78.7,8.68,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57060000000.0,31.86,321.8599853515625,-0.0222,306000.0,24.1,-140.29,-21.79,38.0,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25790000000.0,49.28,53.72999954223633,0.0074,1090403.0,17.63,-317.36,-166.86,-69.87,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
V,Visa Inc,Financial,Credit Services,USA,579420000000.0,28.81,304.0199890136719,-0.0015,2320770.0,15.99,-122.23,-40.43,11.52,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
