Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4219999999.9999995,30.2,144.02000427246094,0.0025,206693.0,16.82,-165.27,-35.94,30.25,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,375290000.0,17.57,81.48999786376953,0.0147,34797.0,20.5,-57.24,14.31,53.39,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32700000000.000004,21.29,33.974998474121094,-0.0008,2437281.0,20.97,-105.51,-38.11,7.74,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77010000000.0,41.62,192.77000427246094,-0.0036,602520.0,25.33,-306.61,-149.32,-52.06,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9780000000.0,21.52,139.61000061035156,0.0019,152554.0,21.71,-234.99,-234.99,-234.99,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5450000000.0,17.53,97.62000274658203,0.0369,333795.0,19.98,-115.11,-51.0,-5.39,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.93,48.279998779296875,-0.0121,55498.0,18.76,-59.08,18.48,58.17,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8359999999.999999,16.67,361.90350341796875,-0.002,47047.0,35.16,-58.48,18.79,58.33,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7910000000.0,10.89,249.51499938964844,0.0029,37214.0,20.53,-20.25,38.38,68.38,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58940000000.0,32.91,333.7049865722656,-0.0062,391329.0,24.21,-171.33,-39.04,28.66,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,587270000000.0,29.2,308.0299987792969,0.0053,1998430.0,16.42,-165.64,-70.7,-9.05,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
