Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4420000000.0,31.64,151.6199951171875,0.006,48381.0,17.68,-156.42,-29.97,33.84,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,362800000.0,16.96,19.579999923706055,-0.0051,36311.0,20.13,66.74,82.16,90.41,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31320000000.0,20.4,32.52000045776367,-0.01,1969829.0,20.58,-67.04,-10.52,27.13,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9800000000.0,21.58,141.3699951171875,0.0106,188048.0,21.84,-193.23,-193.23,-193.23,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5470000000.0,17.59,97.9800033569336,-0.0151,170150.0,20.7,-83.66,-27.11,12.37,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.63,47.77000045776367,-0.0105,16757.0,17.71,-38.31,30.27,64.65,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7500000000.0,14.95,324.364990234375,-0.0083,119616.0,33.78,-24.81,37.08,68.09,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2754680000000.0,23.21,370.260009765625,-0.004699999999999999,11918221.0,22.98,-146.09,-62.5,-6.86,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,8010000000.0,11.02,253.4499969482422,0.0079,57923.0,20.5,-12.15,43.15,71.06,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16910000000.0,20.75,142.2100067138672,-0.0062,283906.0,16.14,-247.14,-76.92,9.59,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56480000000.0,31.53,318.489990234375,-0.010700000000000001,167076.0,23.83,-137.77,-20.52,38.65,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25530000000.0,48.78,53.099998474121094,-0.0043,398759.0,17.65,-312.46,-163.73,-67.88,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1820000000.0,11.92,41.11000061035156,-0.0051,48047.0,15.01,-27.3,-21.66,-16.25,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,579880000000.0,28.83,303.4100036621094,0.0016,1735619.0,15.97,-121.78,-40.15,11.7,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
