Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4450000000.0,31.84,152.98500061035156,0.0403,73103.0,17.19,-181.79,-44.4,25.91,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,381690000.0,17.87,82.29000091552734,0.028999999999999998,38548.0,20.24,-58.78,13.47,52.94,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,33220000000.0,21.64,34.349998474121094,0.011699999999999999,1451882.0,20.67,-107.78,-39.64,6.72,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77150000000.0,41.7,192.91000366210938,-0.0069,338314.0,25.28,-306.9,-149.5,-52.17,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9820000000.0,21.62,141.00999450683594,0.0098,106616.0,21.26,-238.35,-238.35,-238.35,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5490000000.0,17.65,98.62999725341797,0.016,203786.0,20.31,-117.33,-52.57,-6.48,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.63,47.915000915527344,-0.0231,46570.0,18.05,-57.87,19.1,58.49,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8439999999.999999,16.84,364.3999938964844,0.0059,22254.0,35.19,-59.57,18.23,58.04,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7990000000.0,11.0,252.5399932861328,0.013300000000000001,31422.0,19.99,-21.71,37.63,68.0,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58860000000.0,32.86,332.19000244140625,0.0004,257315.0,23.81,-170.1,-38.41,28.98,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1960000000.0,12.83,43.79499816894531,-0.042199999999999994,202064.0,16.32,-45.78,-39.48,-33.41,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,589680000000.0,29.32,309.1000061035156,0.0073,1236184.0,16.14,-166.56,-71.3,-9.43,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
