Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4420000000.0,31.66,151.875,-0.0113,85499.0,17.89,-156.85,-30.19,33.73,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,368520000.0,17.23,19.950000762939453,-0.0408,96602.0,20.76,66.12,81.82,90.23,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31920000000.0,20.79,33.095001220703125,0.0017000000000000001,3263107.0,20.67,-69.99,-12.48,25.84,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9880000000.0,21.74,141.33999633789062,-0.0025,326413.0,22.09,-193.17,-193.17,-193.17,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5500000000.0,17.69,98.27999877929688,-0.0223,305738.0,20.86,-84.23,-27.5,12.1,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.71,47.970001220703125,0.0067,38216.0,17.57,-38.89,29.98,64.5,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7670000000.0,15.3,332.0299987792969,0.0128,82855.0,33.81,-27.76,35.59,67.34,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2727430000000.0,22.98,366.92999267578125,-0.0101,20714135.0,22.92,-143.88,-61.04,-5.9,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,8000000000.0,11.02,252.63999938964844,0.0036,50113.0,20.55,-11.79,43.34,71.16,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17270000000.0,21.19,144.96499633789062,0.0108,574478.0,16.18,-253.86,-80.34,7.84,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56890000000.0,31.76,321.4700012207031,-0.004,308649.0,23.83,-139.99,-21.65,38.08,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25340000000.0,48.43,52.71500015258789,-0.015,719630.0,17.69,-309.47,-161.82,-66.66,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1910000000.0,12.49,42.790000915527344,0.0177,287482.0,15.28,-32.5,-26.64,-21.0,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,580090000000.0,28.84,304.9599914550781,-0.0018,3075520.0,16.01,-122.92,-40.86,11.24,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
