Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4280000000.0000005,30.62,146.69,-0.0034999999999999996,107954.0,17.11
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,375690000.0,17.59,81.57,-0.037599999999999995,46791.0,21.2
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34480000000.0,22.46,35.8,-0.014199999999999999,4059355.0,21.78
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4520000000.0,20.54,24.47,-0.0127,1106854.0,-7.32
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10140000000.0,22.31,145.27,-0.0023,245787.0,21.75
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5470000000.0,17.59,98.02,-0.061799999999999994,676487.0,21.22
IDT,IDT Corp,Communication Services,Telecom Services,USA,1250000000.0,15.31,49.79,-0.036000000000000004,159863.0,19.39
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8390000000.000001,16.74,362.47,0.0075,73562.0,35.09
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13870000000.0,6.54,73.01,-0.014199999999999999,271164.0,-1.94
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,20050000000.0,11.43,163.78,-0.0159,1499252.0,9.9
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,130449999999.99998,11.16,38.72,0.0,9966080.0,5.27
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8970000000.0,8.31,37.74,-0.0232,564348.0,7.74
PRI,Primerica Inc,Financial,Insurance - Life,USA,7930000000.0,10.93,250.61,-0.0148,75507.0,20.58
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60540000000.0,33.8,341.52,-0.014499999999999999,287308.0,24.46
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5570000000.0,13.89,60.63,-0.0016,361842.0,10.1
V,Visa Inc,Financial,Credit Services,USA,589560000000.0,29.31,309.32,-0.0163,3177413.0,16.78
