Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39560000000.0,11.93,434.2699890136719,-0.006500000000000001,167526.0,19.14,-7.62,21.89,43.52,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,376740000.0,17.61,20.3700008392334,0.0052,43185.0,20.48,65.4,81.44,90.02,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31900000000.0,20.77,33.27000045776367,0.0029,2037953.0,20.57,-70.89,-13.07,25.45,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69610000000.0,36.82,174.75999450683594,0.0149,582286.0,23.98,-211.87,-87.82,-12.91,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9810000000.0,21.59,140.74000549316406,-0.0031,208679.0,21.58,-191.93,-191.93,-191.93,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5270000000.0,16.96,94.19000244140625,-0.025699999999999997,227122.0,20.39,-76.56,-22.19,15.76,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.1,48.97999954223633,-0.0032,12133.0,17.44,-41.81,28.51,63.75,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8029999999.999999,16.01,345.5299987792969,0.0028000000000000004,51382.0,34.55,-32.96,32.97,66.01,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2751640000000.0,23.18,370.1919860839844,0.0032,9018565.0,22.44,-146.04,-62.47,-6.84,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,16969999999.999998,20.83,142.39999389648438,0.0006,147428.0,15.88,-247.6,-77.15,9.47,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60490000000.0,33.77,341.4049987792969,-0.0036,237972.0,24.58,-154.88,-29.19,34.24,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26050000000.0,49.78,54.224998474121094,0.0124,707662.0,17.48,-321.2,-169.32,-71.44,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10660000000.0,26.51,161.53250122070312,-0.0027,334625.0,15.82,-103.24,-20.76,28.47,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,573250000000.0,28.5,301.1199951171875,0.0075,1544367.0,15.19,-120.11,-39.09,12.36,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
