Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4330000000.0,30.95,148.5998992919922,-0.0085,60546.0,17.3,-173.71,-40.26,28.03,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,395000000.0,18.49,85.05999755859375,0.0203,72411.0,21.1,-64.13,10.56,51.35,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35430000000.0,23.07,36.529998779296875,-0.021,2616852.0,22.19,-120.96,-48.5,0.8,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78990000000.0,42.69,197.35000610351562,-0.016200000000000003,752146.0,25.83,-316.56,-155.43,-55.78,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10360000000.0,22.8,148.2100067138672,0.0115,266293.0,21.85,-255.63,-255.63,-255.63,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5880000000.0,18.93,105.57499694824219,-0.0006,187208.0,21.35,-132.64,-63.31,-13.98,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8300000000.000001,16.55,359.1499938964844,-0.011000000000000001,182182.0,35.19,-57.27,19.41,58.65,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,62330000000.0,34.8,351.2049865722656,0.0144,282451.0,24.46,-185.56,-46.34,24.92,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1960000000.0,12.84,43.540000915527344,0.0317,315511.0,16.05,-44.93,-38.67,-32.64,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,603470000000.0,30.0,316.55999755859375,0.002,2670929.0,16.84,-172.99,-75.43,-12.07,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
