Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40790000000.0,12.31,445.9800109863281,-0.0121,57410.0,19.45,-10.52,19.78,42.0,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31490000000.0,20.51,32.82500076293945,-0.0091,394469.0,20.29,-68.6,-11.56,26.45,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69770000000.0,36.8,174.6750030517578,0.0013,201016.0,24.01,-211.94,-87.86,-12.94,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5170000000.0,16.62,93.0,-0.022799999999999997,18090.0,20.11,-74.33,-20.65,16.82,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1250000000.0,15.36,49.939998626708984,-0.0011,8164.0,18.03,-44.59,27.11,63.04,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8160000000.0,16.27,356.7200012207031,-0.0262,19595.0,35.16,-37.26,30.8,64.91,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2769170000000.0,23.33,373.625,-0.0004,4820472.0,22.74,-148.33,-63.98,-7.83,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26520000000.0,50.67,55.04999923706055,-0.012,171032.0,18.16,-327.61,-173.42,-74.05,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1850000000.0,12.14,42.10499954223633,-0.09210000000000002,74474.0,19.16,-30.38,-24.61,-19.07,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10780000000.0,26.81,163.64999389648438,-0.0069,57362.0,15.89,-105.9,-22.34,27.53,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,584350000000.0,29.05,305.7174987792969,-0.0055000000000000005,524038.0,15.46,-123.47,-41.21,11.02,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
