Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4320000000.0,30.91,147.8249969482422,-0.0023,242491.0,17.41,-172.28,-39.53,28.41,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,360940000.0,16.9,78.20999908447266,0.0070999999999999995,37861.0,19.47,-50.91,17.76,55.27,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31400000000.0,20.45,32.834999084472656,0.0025,5316177.0,20.26,-98.61,-33.48,10.84,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,71800000000.0,38.81,179.3699951171875,-0.0126,1514457.0,24.47,-278.34,-131.99,-41.49,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9660000000.0,21.26,139.35000610351562,-0.0039000000000000003,487095.0,21.21,-234.37,-234.37,-234.37,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5530000000.0,17.78,99.68000030517578,-0.018600000000000002,244942.0,20.81,-119.65,-54.19,-7.61,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.61,47.65999984741211,-0.0058,64020.0,17.87,-57.03,19.53,58.71,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7570000000.0,15.09,328.6499938964844,0.0005,175460.0,33.79,-43.92,26.25,62.16,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3110000000.0,16.22,116.80000305175781,0.0029,173742.0,19.85,-125.51,-15.56,40.71,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7730000000.0,10.65,245.85000610351562,-0.0115,126002.0,20.16,-18.48,39.28,68.85,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25520000000.0,48.76,53.290000915527344,-0.0194,1737042.0,17.69,-348.84,-189.4,-85.5,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,136380000.0,11.6,25.709999084472656,-0.0659,9647.0,26.43,-308.44,-308.44,-308.44,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1830000000.0,12.0,40.6150016784668,-0.04190000000000001,307219.0,15.16,-35.2,-29.35,-23.73,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,573550000000.0,28.52,301.5050048828125,0.004,5418119.0,15.99,-160.01,-67.09,-6.74,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
