Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4440000000.0,31.75,152.06,-0.0263,74792.0,17.76
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35940000000.0,23.29,37.13,-0.0006,1287557.0,22.4
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1070000000.0000001,19.54,162.51,-0.0292,162004.0,25.47
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4560000000.0,20.71,24.67,-0.0173,323543.0,-7.2
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5770000000.0,18.56,103.46,-0.043,104323.0,21.64
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13520000000.0,6.37,71.15,-0.0019,114271.0,-2.32
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8020000000.0,37.21,134.07,-0.0397,120332.0,9.1
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126440000000.0,10.82,37.53,-0.0024,7081194.0,5.75
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5680000000.0,24.8,105.42,-0.064,228713.0,14.06
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3270000000.0,16.86,91.79,-0.0202,117594.0,13.43
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2049999999.9999998,11.48,44.12,-0.040999999999999995,108769.0,18.45
V,Visa Inc,Financial,Credit Services,USA,602090000000.0,29.93,315.89,-0.0026,1672749.0,16.36
