Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39520000000.0,11.92,433.8800048828125,0.0021,100490.0,18.91,-26.15,7.26,32.19,343.9371242335214,467.86011471077,639.800894601005,30.375,0.09411381840681132,1.0,56.392656322516395
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4300000000.0,30.76,148.07000732421875,-0.0038,38911.0,17.38,-172.73,-39.76,28.29,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,358070000.0,16.77,77.9000015258789,0.0045000000000000005,20549.0,19.51,-50.31,18.09,55.45,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,73650000000.0,39.81,184.35000610351562,-0.0068000000000000005,344857.0,24.74,-288.85,-138.43,-45.42,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5640000000.0,18.14,102.05000305175781,-0.015,150285.0,21.01,-124.87,-57.86,-10.17,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.6,47.29999923706055,0.0053,15824.0,17.54,-55.85,20.14,59.02,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.779014078857648
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3080000000.0,16.09,116.24500274658203,-0.0146,33279.0,19.97,-124.44,-15.01,40.99,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7850000000.0,10.8,248.50999450683594,-0.0025,27779.0,20.11,-19.77,38.63,68.51,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26060000000.0,49.79,54.099998474121094,0.0046,302960.0,17.79,-355.66,-193.8,-88.32,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1890000000.0,12.36,42.05500030517578,-0.032,61452.0,15.55,-39.99,-33.94,-28.11,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,570010000000.0,28.34,299.4700012207031,0.0001,1697080.0,15.83,-158.26,-65.96,-6.02,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
