Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3760000000.0,3.33,78.93,0.0105,59793.0,6.62
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,380610000.0,17.79,20.62,-0.009399999999999999,35207.0,31.81
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32490000000.000004,21.16,33.72,0.0195,591147.0,20.67
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69550000000.0,36.67,173.93,-0.0165,280469.0,24.36
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4580000000.0,20.81,24.78,0.0248,140415.0,-7.55
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9950000000.0,21.91,142.63,0.0053,15648.0,22.09
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5590000000.0,17.99,100.26,-0.0059,32114.0,20.86
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.65,47.67,0.0032,2626.0,17.57
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7660000000.0,15.28,330.9,0.011200000000000002,8737.0,33.81
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14240000000.0,6.98,74.94,0.0023,85046.0,-1.85
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19080000000.0,11.88,158.02,-0.0044,431462.0,10.12
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8060000000.000001,37.38,134.66,0.0317,35140.0,9.48
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2770650000000.0,23.34,373.12,0.005600000000000001,6313868.0,22.92
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,125790000000.0,10.77,37.33,0.0277,5116417.0,5.14
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8480000000.0,7.87,35.72,0.0083,43641.0,6.71
PTC,PTC Inc,Technology,Software - Application,USA,17450000000.0,21.42,146.69,0.0218,62657.0,16.18
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3290000000.0,16.93,92.17,0.0252,21977.0,13.8
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57710000000.0,32.22,325.5,0.0103,60150.0,23.83
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5290000000.0,13.19,57.58,0.0106,20122.0,9.11
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25830000000.0,49.35,53.68,0.0037,86184.0,17.69
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,281720000.0,1.6,5.37,0.0,35478.0,4.35
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1890000000.0,12.37,42.22,0.0084,22986.0,15.28
V,Visa Inc,Financial,Credit Services,USA,584880000000.0,29.08,306.86,0.0064,659839.0,16.01
