Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4370000000.0,31.24,150.1999969482422,0.0263,244576.0,16.98,-154.02,-28.75,34.46,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,359110000.0,16.79,19.525100708007812,-0.0066,67759.0,30.87,66.84,82.21,90.43,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31590000000.0,20.57,32.810001373291016,0.011200000000000002,3364361.0,20.21,-68.53,-11.51,26.48,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67489999999.99999,35.7,168.9949951171875,0.0217,1551543.0,23.36,-201.58,-81.62,-9.19,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9840000000.0,21.66,141.0500030517578,0.0146,143968.0,21.33,-192.57,-192.57,-192.57,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5410000000.0,17.41,97.18000030517578,0.023700000000000002,224842.0,20.11,-82.16,-26.07,13.09,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.96,48.5099983215332,0.0265,68639.0,16.7,-40.45,29.19,64.1,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7820000000.0,15.59,338.2200012207031,0.031400000000000004,114765.0,33.81,-30.15,34.39,66.73,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2667730000000.0,22.48,359.07501220703125,0.006999999999999999,23071954.0,21.99,-138.65,-57.59,-3.63,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3160000000.0,16.5,118.54000091552734,0.013999999999999999,68065.0,19.92,-110.14,-6.51,45.78,56.4092991626028,111.28977724541305,218.62954205272374,3.805,0.5254193884425031,0.85,10.0,10.0,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7890000000.0,10.87,249.4199981689453,0.0128,63922.0,20.23,-10.37,44.06,71.52,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16620000000.000002,20.4,139.0800018310547,0.0149,344504.0,15.35,-239.5,-73.02,11.58,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58480000000.0,32.65,329.42999267578125,0.0393,451808.0,23.66,-145.94,-24.66,36.54,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25560000000.0,48.83,53.060001373291016,0.0126,1201883.0,17.22,-312.15,-163.53,-67.75,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10640000000.0,26.48,161.5800018310547,0.0079,368856.0,15.56,-103.3,-20.79,28.45,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,571120000000.0,28.39,299.4800109863281,0.0139,3758891.0,15.11,-118.91,-38.33,12.84,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
