Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
ADSK,Autodesk Inc,Technology,Software - Application,USA,47810000000.0,43.78,224.5050048828125,0.021,145976.0,15.62,-282.39,-95.96,-0.54,58.711054151192855,114.56903000837292,223.29547537192636,3.9850000000000003,0.317267512016699,0.92,0.0
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,440990000.0,20.58,92.27999877929688,-0.04190000000000001,8851.0,22.91,-108.41,-6.8,45.2,44.27910772135952,86.4064611786458,168.40652157639417,2.765,0.24774713830287132,1.0,4.627862853957139
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34510000000.0,22.36,35.505001068115234,0.0106,1111133.0,22.28,-114.76,-44.33,3.59,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1020000000.0,18.75,156.5399932861328,-0.0068000000000000005,14018.0,24.74,-160.2,-105.07,-60.98,60.16087157962483,76.33307738467994,97.24269877935414,5.68,0.07338238706999878,1.0,13.501631887641928
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78840000000.0,42.61,197.02499389648438,-0.0070999999999999995,70172.0,26.49,-315.88,-155.01,-55.53,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5610000000.0,18.04,101.15499877929688,-0.011899999999999999,232515.0,20.9,-122.9,-56.47,-9.21,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.32,49.650001525878906,0.0023,1206.0,19.91,-63.59,16.17,56.99,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8650000000.0,17.25,372.2699890136719,-0.0189,30460.0,35.84,-172.13,-39.45,28.45,136.8008237648151,266.95377743890833,520.2939278720966,10.05,0.39003133035494053,0.85,50.93771455202942
NFLX,Netflix Inc,Communication Services,Entertainment,USA,344640000000.0,32.3,81.4126968383789,0.046,14573012.0,23.65,-246.88,-77.76,8.79,23.469688648143094,45.798861933083586,89.2621561524413,1.593,0.36489469824866827,0.92,0.0
PRI,Primerica Inc,Financial,Insurance - Life,USA,8039999999.999999,10.98,254.11500549316406,-0.004,4842.0,21.08,-22.47,37.24,67.8,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,56.62456006864758
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12240000000.0,28.88,25.100000381469727,0.015,2123659.0,23.55,-422.76,-195.29,-51.51,4.801418220499705,8.500020774174196,16.566572827768255,0.32,0.40705861783419106,0.85,4.801418220499705
V,Visa Inc,Financial,Credit Services,USA,593360000000.0,29.5,312.81500244140625,0.013300000000000001,1129335.0,16.37,-169.76,-73.36,-10.74,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
