Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39200000000.0,11.83,429.54998779296875,-0.0011,370052.0,19.05,-6.45,22.74,44.13,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,383110000.0,17.91,20.68000030517578,-0.0009,52134.0,20.73,-104.72,-5.2,45.91,10.101418270197577,19.6576810598305,38.235927012306476,0.8587499999999999,0.8762493321275395,0.75,10.5,11.25,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31990000000.0,20.83,33.095001220703125,0.0111,3496014.0,20.44,-69.99,-12.48,25.84,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67849999999.99999,35.88,170.2949981689453,-0.0087,885720.0,23.93,-204.11,-83.15,-10.11,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9930000000.0,21.85,142.08999633789062,0.0108,281500.0,21.72,-194.73,-194.73,-194.73,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5350000000.0,17.21,96.24500274658203,0.0058,191661.0,20.19,-80.41,-24.86,13.92,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.15,49.190101623535156,-0.0036,30896.0,17.9,-42.42,28.2,63.59,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8130000000.000001,16.21,350.9324951171875,0.015300000000000001,82835.0,34.55,-35.04,31.92,65.48,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2754980000000.0,23.21,371.20001220703125,-0.005,11214951.0,22.81,-146.71,-62.91,-7.13,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,17120000000.000002,21.01,143.8000030517578,-0.0036,242524.0,16.12,-251.02,-78.89,8.58,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59350000000.0,33.14,334.07000732421875,-0.0104,368810.0,24.35,-149.4,-26.41,35.65,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25830000000.0,49.37,53.709999084472656,-0.0079,829724.0,17.83,-317.2,-166.76,-69.81,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,144710000.0,12.31,27.280000686645508,-0.033,6189.0,28.5,-333.38,-333.38,-333.38,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,11.0,11.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1920000000.0,12.57,42.779998779296875,-0.0189,82852.0,18.63,-32.47,-26.61,-20.97,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10640000000.0,26.47,160.8800048828125,-0.0118,423172.0,15.9,-102.42,-20.27,28.76,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,576550000000.0,28.66,302.1549987792969,-0.0028000000000000004,1758290.0,15.38,-120.87,-39.57,12.06,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
