Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,48120000000.0,44.06,226.98,-0.009300000000000001,1742976.0,16.51
CLBT,Cellebrite DI Ltd,Technology,Software - Infrastructure,Israel,3150000000.0,41.99,13.16,-0.045,1826304.0,3.62
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4720000000.0,21.45,25.55,0.0127,2251406.0,-7.15
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4770000000.0,20.37,30.07,-0.011200000000000002,2334668.0,12.09
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8690000000.0,17.24,373.41,-0.0016,321006.0,35.6
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13910000000.0,6.55,73.2,-0.0092,400133.0,-1.97
NFLX,Netflix Inc,Communication Services,Entertainment,USA,332160000000.0,31.13,78.67,0.0217,30732799.0,24.07
PAYC,Paycom Software Inc,Technology,Software - Application,USA,6450000000.0,14.18,114.71,-0.049800000000000004,1936638.0,15.44
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5690000000.0,24.86,105.66,-0.023700000000000002,690044.0,14.73
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5590000000.0,13.94,60.87,0.001,802505.0,10.48
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12140000000.0,28.64,25.1,-0.0055000000000000005,15286324.0,23.7
V,Visa Inc,Financial,Credit Services,USA,611730000000.0,30.41,320.95,0.0063,6785280.0,16.84
