Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39600000000.0,11.95,434.31,-0.0054,276964.0,19.14
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3720000000.0,5.44,78.13,-0.06269999999999999,1141840.0,7.85
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,378580000.0,17.7,20.51,0.0101,69101.0,20.48
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32009999999.999996,20.85,33.23,0.0063,3309251.0,20.57
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69760000000.0,36.9,174.99,0.0171,1110470.0,23.98
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4200000000.0,19.11,22.75,-0.0076,1118393.0,-8.04
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9820000000.0,21.61,140.71,-0.0023,331980.0,21.58
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5240000000.0,16.87,94.01,-0.030899999999999997,344482.0,20.39
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.98,48.73,-0.011000000000000001,28205.0,17.44
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7990000000.0,15.93,345.06,-0.0021,118717.0,34.55
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14150000000.0,6.94,74.48,0.014199999999999999,233719.0,-2.03
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,18860000000.0,11.75,156.23,-0.0163,937982.0,8.92
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8029999999.999999,37.24,134.17,-0.001,203837.0,9.11
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2759220000000.0,23.25,371.58,0.006,11970921.0,22.44
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,122860000000.0,10.51,36.47,-0.0004,7335331.0,5.12
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5690000000.0,24.85,105.65,0.0045000000000000005,392039.0,11.81
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8900000000.0,8.25,37.45,-0.0141,402657.0,6.83
PTC,PTC Inc,Technology,Software - Application,USA,16989999999.999998,20.85,142.74,0.0015,242803.0,15.88
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3190000000.0,16.42,89.41,0.037200000000000004,232610.0,12.73
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60350000000.0,33.69,340.39,-0.0059,303621.0,24.58
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5350000000.0,13.34,58.22,0.0226,317946.0,9.15
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25960000000.0,49.61,53.97,0.0089,1114067.0,17.48
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,283040000.0,1.61,5.39,0.006500000000000001,178898.0,3.93
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10680000000.0,26.58,162.05,-0.0001,492869.0,15.82
V,Visa Inc,Financial,Credit Services,USA,574680000000.0,28.57,301.51,0.01,2337736.0,15.19
