Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4250000000.0,30.43,145.77,0.0102,169078.0,16.82
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,371220000.0,17.38,80.6,0.0037,29167.0,20.5
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32810000000.000004,21.37,34.06,0.0026,1940959.0,20.97
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77260000000.0,41.76,193.21,-0.0003,452043.0,25.33
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4460000000.0,20.29,24.17,-0.0046,631534.0,-7.51
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4630000000.0,19.16,29.58,-0.0044,472067.0,11.92
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9810000000.0,21.59,140.55,0.0049,99813.0,21.71
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5440000000.0,17.5,97.56,0.0353,291498.0,19.98
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,14.98,48.73,-0.0088,44828.0,18.76
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8359999999.999999,16.67,361.09,-0.0021,36842.0,35.16
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13410000000.0,6.32,70.59,-0.0074,221837.0,-2.34
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19400000000.0,11.06,158.47,0.0018,946771.0,9.65
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8320000000.0,38.57,138.96,-0.0095,146283.0,9.51
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,127820000000.0,10.94,37.94,-0.0021,5154815.0,5.27
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5930000000.0,25.88,110.0,-0.004699999999999999,131241.0,13.76
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8650000000.0,8.02,36.42,0.0064,269736.0,7.24
PRI,Primerica Inc,Financial,Insurance - Life,USA,7870000000.0,10.84,248.64,-0.0017000000000000001,25050.0,20.53
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59210000000.0,33.06,333.97,-0.0017000000000000001,266360.0,24.21
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,297200000.0,1.69,5.66,-0.0199,176621.0,4.91
V,Visa Inc,Financial,Credit Services,USA,586170000000.0,29.14,307.54,0.0034000000000000002,1509163.0,16.42
