Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40810000000.0,12.31,447.31500244140625,-0.011699999999999999,292854.0,19.45,-10.85,19.54,41.82,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31500000000.0,20.52,32.665000915527344,-0.0086,2527496.0,20.29,-67.78,-11.02,26.8,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69820000000.0,36.82,174.6999969482422,0.002,1216482.0,24.01,-211.98,-87.89,-12.95,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
FTNT,Fortinet Inc,Technology,Software - Infrastructure,USA,56810000000.0,31.64,77.04000091552734,-0.0482,7751057.0,30.21,-158.13,-30.84,33.4,29.84543332365955,58.881987113658745,115.6740735442903,1.8599999999999999,0.3167495145145989,0.92,10.5,10.0,1.6125906820374027
HCI,HCI Group Inc,Financial,Insurance - Property & Casualty,USA,1930000000.0,6.56,149.44000244140625,-0.0412,105933.0,19.98,-112.47,-89.67,2.29,70.33577317655426,78.79094240680337,152.94570227539026,3.915,2.485198261658764,0.675,10.0,11.5,70.33577317655426
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5190000000.0,16.68,93.04000091552734,-0.019,208182.0,20.11,-74.4,-20.7,16.79,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.26,49.6150016784668,-0.0077,33155.0,18.03,-43.65,27.58,63.28,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8130000000.000001,16.21,350.4700012207031,-0.029900000000000003,110711.0,35.16,-34.86,32.01,65.53,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2748150000000.0,23.16,371.2300109863281,-0.008,18247787.0,22.74,-146.73,-62.93,-7.14,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26150000000.0,49.98,54.41999816894531,-0.0255,1027408.0,18.16,-322.72,-170.29,-72.05,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10800000000.0,26.87,163.84500122070312,-0.005,332415.0,15.89,-106.15,-22.49,27.44,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,580070000000.0,28.84,304.4800109863281,-0.0128,2640728.0,15.46,-122.57,-40.64,11.38,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
