Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4330000000.0,30.94,148.21,-0.0262,342525.0,17.23
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,401220000.0,18.79,87.11,-0.018500000000000003,37366.0,22.1
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5930000000.0,19.06,106.26,-0.0054,558792.0,21.49
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14230000000.0,6.7,74.88,-0.04,382425.0,-1.44
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,21040000000.0,12.0,171.89,-0.024300000000000002,1422774.0,11.01
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,680360000.0,6.59,11.84,-0.0378,1358347.0,-12.64
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5870000000.0,25.62,108.92,0.0104,125705.0,12.81
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,63290000000.0,35.34,357.0,-0.0158,423918.0,25.46
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2049999999.9999998,12.88,43.93,-0.0265,192495.0,17.0
V,Visa Inc,Financial,Credit Services,USA,604240000000.0,30.04,317.02,-0.0109,2251776.0,16.93
