Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
ADSK,Autodesk Inc,Technology,Software - Application,USA,47490000000.0,43.49,224.4199981689453,0.013999999999999999,499745.0,15.62,-282.24,-95.88,-0.5,58.711054151192855,114.56903000837292,223.29547537192636,3.9850000000000003,0.317267512016699,0.92,0.0
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,435370000.0,20.32,95.19000244140625,-0.0541,43859.0,22.91,-114.98,-10.17,43.48,44.27910772135952,86.4064611786458,168.40652157639417,2.765,0.24774713830287132,1.0,4.627862853957139
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34450000000.0,22.32,35.619998931884766,0.0086,4034248.0,22.28,-115.46,-44.8,3.27,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1050000000.0,19.23,159.6699981689453,0.0187,33607.0,24.74,-165.41,-109.18,-64.2,60.16087157962483,76.33307738467994,97.24269877935414,5.68,0.07338238706999878,1.0,13.501631887641928
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78760000000.0,42.57,197.0399932861328,-0.008,307567.0,26.49,-315.91,-155.03,-55.54,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
FTNT,Fortinet Inc,Technology,Software - Infrastructure,USA,57100000000.0,31.64,76.80999755859375,0.0206,2387839.0,29.48,-180.29,-43.64,26.3,27.403402941334676,53.475130693995894,104.22323317234203,1.8599999999999999,0.3167495145145989,0.92,1.9644352420355817
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5790000000.0,18.61,103.83999633789062,0.0197,663119.0,20.9,-128.81,-60.63,-12.11,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8610000000.0,17.18,373.3599853515625,-0.0229,134171.0,35.84,-172.92,-39.86,28.24,136.8008237648151,266.95377743890833,520.2939278720966,10.05,0.39003133035494053,0.85,50.93771455202942
NFLX,Netflix Inc,Communication Services,Entertainment,USA,346650000000.0,32.49,82.17500305175781,0.0521,34738836.0,23.65,-250.13,-79.43,7.94,23.469688648143094,45.798861933083586,89.2621561524413,1.593,0.36489469824866827,0.92,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2260000000.0,12.63,48.68000030517578,-0.028399999999999998,131603.0,19.43,1.52,49.53,74.11,49.429256380740796,96.45648574105175,187.99405768452021,3.355,0.33860577466718333,0.92,10.362725587014165
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12150000000.0,28.66,25.19499969482422,0.0072,7625134.0,23.55,-424.74,-196.41,-52.08,4.801418220499705,8.500020774174196,16.566572827768255,0.32,0.40705861783419106,0.85,4.801418220499705
V,Visa Inc,Financial,Credit Services,USA,596500000000.0,29.66,312.42498779296875,0.0187,3823655.0,16.37,-169.43,-73.14,-10.61,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
