Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,373320000.0,17.45,20.23,0.0207,71143.0,20.18
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32189999999.999996,20.96,33.42,0.006500000000000001,1472971.0,20.64
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67959999999.99999,35.94,170.46,0.0078000000000000005,554075.0,23.77
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4340000000.0,19.71,23.47,0.0074,1103754.0,-7.89
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10070000000.0,22.17,144.37,0.0052,141202.0,21.8
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5550000000.0,17.87,99.59,0.0019,104917.0,20.69
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.19,49.42,0.006500000000000001,19742.0,17.4
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8070000000.0,16.09,348.4,0.0197,58305.0,34.39
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13910000000.0,6.82,73.2,-0.011699999999999999,206561.0,-1.94
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8100000000.0,37.58,135.39,0.017,143025.0,9.02
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2763190000000.0,23.28,372.11,0.0053,12477926.0,22.47
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,124490000000.0,10.65,36.95,0.0054,13498336.0,5.2
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5800000000.0,25.31,107.58,-0.0042,156908.0,12.11
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3150000000.0,16.46,118.17,-0.0111,49749.0,20.19
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8920000000.0,8.27,37.53,-0.0060999999999999995,319009.0,6.76
PTC,PTC Inc,Technology,Software - Application,USA,17070000000.0,20.96,143.49,0.006999999999999999,224615.0,15.88
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3140000000.0,16.15,87.92,0.0008,163056.0,12.94
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5240000000.0,13.06,57.03,-0.0002,143135.0,9.17
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25700000000.0,49.1,53.42,0.0001,852853.0,17.46
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,279400000.0,1.59,5.33,-0.0138,144083.0,4.01
V,Visa Inc,Financial,Credit Services,USA,571230000000.0,28.4,299.7,-0.0084,3124376.0,15.34
