Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4470000000.0,31.95,153.04,-0.020099999999999996,253533.0,17.76
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4510000000.0,20.49,24.4,-0.0281,1614826.0,-7.2
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5860000000.0,18.86,105.1,-0.0278,589604.0,21.64
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13400000000.0,6.31,70.5,-0.0111,436641.0,-2.32
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8090000000.0,37.5,135.12,-0.0322,503925.0,9.1
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126210000000.0,10.8,37.46,-0.0043,19492837.0,5.75
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,416780000.0,7.43,10.96,-0.0361,559702.0,-1.77
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5730000000.0,25.0,106.28,-0.056299999999999996,600856.0,14.06
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3300000000.0,16.99,92.53,-0.0123,421477.0,13.43
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2140000000.0000002,11.94,45.89,-0.0026,580322.0,18.45
V,Visa Inc,Financial,Credit Services,USA,606870000000.0,30.17,318.4,0.0054,4940669.0,16.36
