Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4430000000.0,31.69,151.9550018310547,0.0076,65750.0,17.68,-156.99,-30.26,33.69,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,364100000.0,17.02,19.59000015258789,-0.0015,54903.0,20.13,66.73,82.15,90.4,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31480000000.0,20.5,32.70500183105469,-0.005,2785184.0,20.58,-67.99,-11.15,26.72,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9890000000.0,21.77,141.85499572753906,0.0197,264531.0,21.84,-194.24,-194.24,-194.24,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5530000000.0,17.79,99.06999969482422,-0.0040999999999999995,336722.0,20.7,-85.71,-28.52,11.4,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.7,47.66999816894531,-0.0059,24606.0,17.71,-38.02,30.42,64.72,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7560000000.0,15.07,326.7300109863281,-0.0001,164771.0,33.78,-25.72,36.62,67.86,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2753420000000.0,23.2,370.6600036621094,-0.0052,16232686.0,22.98,-146.35,-62.68,-6.98,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,17050000000.0,20.93,143.44500732421875,0.0023,430083.0,16.14,-250.15,-78.45,8.8,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56780000000.0,31.7,320.3500061035156,-0.0054,267159.0,23.83,-139.16,-21.22,38.29,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25640000000.0,49.0,53.369998931884766,0.0001,721198.0,17.65,-314.56,-165.07,-68.73,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1860000000.0,12.17,41.650001525878906,0.0155,95974.0,15.01,-28.97,-23.26,-17.78,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,582100000000.0,28.94,305.20001220703125,0.0054,2489338.0,15.97,-123.09,-40.97,11.17,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
