Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
ADSK,Autodesk Inc,Technology,Software - Application,USA,49210000000.0,45.06,232.64500427246094,0.038599999999999995,1460353.0,17.41,-296.25,-103.06,-4.19,58.711054151192855,114.56903000837292,223.29547537192636,3.9850000000000003,0.317267512016699,0.92,0.0
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,36450000000.0,23.1,37.68069839477539,0.0255,4873519.0,23.52,-127.92,-53.18,-2.32,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1020000000.0,18.76,155.5500030517578,0.0236,42242.0,26.25,-158.56,-103.78,-59.96,60.16087157962483,76.33307738467994,97.24269877935414,5.68,0.07338238706999878,1.0,13.501631887641928
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77530000000.0,41.9,193.6750030517578,-0.011399999999999999,746709.0,26.31,-308.81,-150.67,-52.88,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
IDT,IDT Corp,Communication Services,Telecom Services,USA,1220000000.0,15.17,48.56999969482422,0.022000000000000002,78163.0,20.85,-60.03,17.99,57.92,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8740000000.0,17.34,373.57000732421875,-0.06309999999999999,705033.0,36.55,-173.08,-39.94,28.2,136.8008237648151,266.95377743890833,520.2939278720966,10.05,0.39003133035494053,0.85,50.93771455202942
NFLX,Netflix Inc,Communication Services,Entertainment,USA,325180000000.0,30.48,76.95500183105469,0.0152,25919806.0,23.89,-227.89,-68.03,13.79,23.469688648143094,45.798861933083586,89.2621561524413,1.593,0.36489469824866827,0.92,0.0
PRI,Primerica Inc,Financial,Insurance - Life,USA,8050000000.000001,10.99,251.8300018310547,0.0084,126325.0,21.17,-59.28,-1.95,35.12,158.1011523837617,247.00310120196477,388.1736971901826,12.875,0.13486675040674845,0.95,56.62456006864758
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3780000000.0,19.37,105.80999755859375,0.006500000000000001,696008.0,16.89,-52.24,21.98,59.97,69.50138427150101,135.62533147027943,264.3342870313022,4.34,0.2568480595223228,1.0,10.258389884341092
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12540000000.0,29.59,25.885000228881836,-0.0077,9225290.0,24.13,-439.11,-204.53,-56.25,4.801418220499705,8.500020774174196,16.566572827768255,0.32,0.40705861783419106,0.85,4.801418220499705
V,Visa Inc,Financial,Credit Services,USA,600280000000.0,29.84,314.4200134277344,-0.0285,7196614.0,17.23,-171.15,-74.24,-11.31,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
