Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40440000000.0,12.2,444.4100036621094,-0.0208,188273.0,19.45,-10.13,20.07,42.2,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31470000000.0,20.49,32.73500061035156,-0.0098,1546550.0,20.29,-68.14,-11.25,26.65,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,70140000000.0,36.99,174.9949951171875,0.0066,746765.0,24.01,-212.51,-88.2,-13.14,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
HCI,HCI Group Inc,Financial,Insurance - Property & Casualty,USA,1950000000.0,6.61,149.9600067138672,-0.034300000000000004,69838.0,19.98,-113.21,-90.33,1.95,70.33577317655426,78.79094240680337,152.94570227539026,3.915,2.485198261658764,0.675,10.0,11.5,70.33577317655426
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5170000000.0,16.64,93.03500366210938,-0.021400000000000002,123365.0,20.11,-74.39,-20.69,16.79,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.21,49.30500030517578,-0.0109,20588.0,18.03,-42.75,28.03,63.51,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8130000000.000001,16.21,351.010009765625,-0.0296,74594.0,35.16,-35.07,31.91,65.47,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2755910000000.0,23.22,371.42498779296875,-0.0052,13692384.0,22.74,-146.86,-63.01,-7.2,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26370000000.0,50.39,54.75,-0.0175,646634.0,18.16,-325.28,-171.93,-73.1,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10780000000.0,26.83,163.6699981689453,-0.0063,227914.0,15.89,-105.93,-22.35,27.52,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,579420000000.0,28.81,304.6600036621094,-0.0139,1906066.0,15.46,-122.7,-40.72,11.33,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
