Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4340000000.0,31.08,149.27000427246094,0.0051,92013.0,17.2,-152.45,-27.96,34.87,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,356530000.0,16.67,19.31999969482422,-0.0036,38580.0,19.92,67.19,82.39,90.53,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31640000000.0,20.61,32.875,0.0072,1570546.0,20.42,-68.86,-11.73,26.33,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67129999999.99999,35.51,168.0399932861328,-0.0016,526875.0,23.74,-199.87,-80.59,-8.57,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9970000000.0,21.94,142.75999450683594,0.0127,97259.0,21.58,-196.12,-196.12,-196.12,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5510000000.0,17.73,99.0999984741211,0.0098,114636.0,20.5,-85.76,-28.56,11.37,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.11,49.220001220703125,0.0029,26490.0,17.38,-42.51,28.16,63.57,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7890000000.0,15.74,339.9849853515625,0.0127,48474.0,34.19,-30.82,34.05,66.56,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2706570000000.0,22.8,364.5899963378906,0.0154,12899420.0,22.09,-142.32,-60.01,-5.22,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7850000000.0,10.81,248.00999450683594,0.0039000000000000003,23314.0,20.4,-9.75,44.37,71.68,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16690000000.000002,20.49,140.58999633789062,0.0045000000000000005,202533.0,15.65,-243.18,-74.9,10.62,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59070000000.0,32.98,332.7349853515625,0.0184,407940.0,24.01,-148.4,-25.91,35.91,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25610000000.0,48.93,53.255001068115234,0.0036,833485.0,17.38,-313.67,-164.5,-68.37,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
V,Visa Inc,Financial,Credit Services,USA,569780000000.0,28.33,298.6676940917969,-0.002,2257284.0,15.23,-118.32,-37.96,13.08,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
