Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,372120000.0,17.39,19.997499465942383,-0.0315,72346.0,31.81,66.03,81.78,90.2,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32290000000.0,21.03,33.349998474121094,0.013300000000000001,1962702.0,20.67,-71.3,-13.34,25.27,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9970000000.0,21.93,142.13999938964844,0.006500000000000001,246781.0,22.09,-194.83,-194.83,-194.83,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5540000000.0,17.83,98.6500015258789,-0.0147,223561.0,20.86,-84.92,-27.98,11.77,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.66,47.52000045776367,0.0037,12403.0,17.57,-37.59,30.64,64.83,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7710000000.0,15.38,332.0,0.0178,43436.0,33.81,-27.75,35.6,67.34,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2732190000000.0,23.02,367.7250061035156,-0.0084,15018763.0,22.92,-144.4,-61.39,-6.13,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,17320000000.0,21.26,145.42999267578125,0.0138,371013.0,16.18,-255.0,-80.92,7.54,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,57420000000.0,32.06,323.0899963378906,0.0053,194357.0,23.83,-141.2,-22.26,37.77,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25580000000.0,48.88,52.95000076293945,-0.0058,432554.0,17.69,-311.3,-162.99,-67.41,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1930000000.0,12.62,42.73500061035156,0.028399999999999998,147633.0,15.28,-32.33,-26.47,-20.85,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,581490000000.0,28.91,304.29998779296875,0.0006,1793653.0,16.01,-122.43,-40.56,11.44,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
