Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3680000000.0,3.26,77.25,-0.013999999999999999,562233.0,6.65
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,371800000.0,17.41,20.18,0.0277,220726.0,20.66
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32369999999.999996,21.08,33.61,0.0227,4809231.0,20.59
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72990000000.0,39.45,182.52,0.0177,1412248.0,24.54
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4660000000.0,21.18,25.23,0.0334,1431808.0,-7.46
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9850000000.0,21.69,141.21,0.012199999999999999,310203.0,21.88
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.83,48.25,0.0144,75655.0,17.58
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7670000000.0,15.29,331.15,0.009000000000000001,219237.0,33.85
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14060000000.0,6.9,74.01,0.0255,437422.0,-2.2
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19900000000.0,12.4,164.84,0.0124,1684264.0,10.4
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8390000000.000001,38.89,140.13,0.020499999999999997,307376.0,10.03
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,124200000000.0,10.63,36.87,0.0092,12456562.0,5.19
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8340000000.0,7.73,35.09,-0.004,542362.0,6.66
PRI,Primerica Inc,Financial,Insurance - Life,USA,7950000000.0,10.95,251.15,0.022799999999999997,98704.0,20.24
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58470000000.0,32.64,329.79,0.0482,742189.0,23.54
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5330000000.0,13.28,57.98,0.0003,340845.0,9.3
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25670000000.0,49.04,53.35,0.0017000000000000001,1352639.0,17.64
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,291170000.0,1.66,5.55,0.024,977305.0,4.44
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1830000000.0,11.97,40.83,0.0076,397429.0,14.91
V,Visa Inc,Financial,Credit Services,USA,583050000000.0,28.99,305.9,0.014199999999999999,4915146.0,15.88
