Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40720000000.0,12.29,446.62,-0.0139,229033.0,19.45
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3630000000.0,5.33,76.53,-0.015300000000000001,260372.0,6.99
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31490000000.0,20.51,32.69,-0.009000000000000001,2011273.0,20.29
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69800000000.0,36.82,174.46,0.0018,944312.0,24.01
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,3920000000.0,17.8,21.2,0.0017000000000000001,1761651.0,-8.77
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4520000000.0,18.71,28.9,-0.0294,1474290.0,11.25
HCI,HCI Group Inc,Financial,Insurance - Property & Casualty,USA,1940000000.0,6.57,149.13,-0.0398,91184.0,19.98
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5190000000.0,16.69,93.04,-0.018500000000000003,148758.0,20.11
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.17,49.33,-0.013500000000000002,23293.0,18.03
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8119999999.999999,16.2,350.91,-0.03,92966.0,35.16
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14290000000.0,7.01,75.19,-0.0046,157309.0,-1.75
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2751980000000.0,23.19,370.61,-0.0066,16060270.0,22.74
NICE,NICE Ltd ADR,Technology,Software - Application,Israel,5860000000.0,9.95,97.04,-0.071,413380.0,5.46
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126390000000.0,10.82,37.51,0.002,7655750.0,5.36
PAYC,Paycom Software Inc,Technology,Software - Application,USA,6010000000.0,13.7,110.8,-0.0352,369970.0,13.35
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5080000000.0,22.17,94.23,-0.01,347796.0,11.0
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8410000000.0,7.79,35.38,-0.0169,224937.0,6.34
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,2710000000.0,13.93,75.86,-0.010700000000000001,564547.0,12.25
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5330000000.0,13.29,58.03,-0.011200000000000002,218788.0,9.86
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26330000000.0,50.31,54.73,-0.019,752121.0,18.16
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,279880000.0,1.59,5.34,-0.0028000000000000004,212319.0,4.02
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10800000000.0,26.88,163.85,-0.0044,273335.0,15.89
V,Visa Inc,Financial,Credit Services,USA,580030000000.0,28.84,304.32,-0.0129,2220658.0,15.46
